prefetch,strategy_block,strategy_loop,strategy_routine,strategy_trace,stores_always,stores_auto,stores_never,level,factor,limit,jump_default,jump_large,jump_never,unroll,matmul,ExecTime
1,0,0,0,1,0,0,1,1,200,512,1,0,0,1.0,1.0,6.05
1,0,0,0,1,0,0,1,1,200,512,0,1,0,0.0,0.0,6.05
1,0,0,0,1,0,0,1,1,200,512,0,1,0,0.0,1.0,6.06
1,0,0,0,1,0,0,1,1,200,512,0,1,0,1.0,0.0,6.04
1,0,0,0,1,0,0,1,1,200,512,0,1,0,1.0,1.0,6.09
1,0,0,0,1,0,0,1,1,200,2048,0,0,1,0.0,0.0,6.04
1,0,0,0,1,0,0,1,1,200,2048,0,0,1,0.0,1.0,6.04
1,0,0,0,1,0,0,1,1,200,2048,0,0,1,1.0,0.0,6.08
1,0,0,0,1,0,0,1,1,200,2048,0,0,1,1.0,1.0,6.0
1,0,0,0,1,0,0,1,1,200,2048,1,0,0,0.0,0.0,6.0
1,0,0,0,1,0,0,1,1,200,2048,1,0,0,0.0,1.0,5.98
1,0,0,0,1,0,0,1,1,200,2048,1,0,0,1.0,0.0,6.05
1,0,0,0,1,0,0,1,1,200,2048,1,0,0,1.0,1.0,6.06
1,0,0,0,1,0,0,1,1,200,2048,0,1,0,0.0,0.0,6.04
1,0,0,0,1,0,0,1,1,200,2048,0,1,0,0.0,1.0,5.96
1,0,0,0,1,0,0,1,1,200,2048,0,1,0,1.0,0.0,6.01
1,0,0,0,1,0,0,1,1,200,2048,0,1,0,1.0,1.0,6.0
1,0,0,0,1,0,0,1,1,400,8,0,0,1,0.0,0.0,7.2
1,0,0,0,1,0,0,1,1,400,8,0,0,1,0.0,1.0,7.23
1,0,0,0,1,0,0,1,1,400,8,0,0,1,1.0,0.0,7.27
1,0,0,0,1,0,0,1,1,400,8,0,0,1,1.0,1.0,7.19
1,0,0,0,1,0,0,1,1,400,8,1,0,0,0.0,0.0,7.23
1,0,0,0,1,0,0,1,1,400,8,1,0,0,0.0,1.0,7.27
1,0,0,0,1,0,0,1,1,400,8,1,0,0,1.0,0.0,7.23
1,0,0,0,1,0,0,1,1,400,8,1,0,0,1.0,1.0,7.32
1,0,0,0,1,0,0,1,1,400,8,0,1,0,0.0,0.0,7.22
1,0,0,0,1,0,0,1,1,400,8,0,1,0,0.0,1.0,7.25
1,0,0,0,1,0,0,1,1,400,8,0,1,0,1.0,0.0,7.28
1,0,0,0,1,0,0,1,1,400,8,0,1,0,1.0,1.0,7.2
1,0,0,0,1,0,0,1,1,400,32,0,0,1,0.0,0.0,6.3
1,0,0,0,1,0,0,1,1,400,32,0,0,1,0.0,1.0,7.43
1,0,0,0,1,0,0,1,1,400,32,0,0,1,1.0,0.0,6.33
1,0,0,0,1,0,0,1,1,400,32,0,0,1,1.0,1.0,6.33
1,0,0,0,1,0,0,1,1,400,32,1,0,0,0.0,0.0,6.34
1,0,0,0,1,0,0,1,1,400,32,1,0,0,0.0,1.0,6.29
1,0,0,0,1,0,0,1,1,400,32,1,0,0,1.0,0.0,6.34
1,0,0,0,1,0,0,1,1,400,32,1,0,0,1.0,1.0,6.31
1,0,0,0,1,0,0,1,1,400,32,0,1,0,0.0,0.0,6.31
1,0,0,0,1,0,0,1,1,400,32,0,1,0,0.0,1.0,6.36
1,0,0,0,1,0,0,1,1,400,32,0,1,0,1.0,0.0,6.28
1,0,0,0,1,0,0,1,1,400,32,0,1,0,1.0,1.0,6.35
1,0,0,0,1,0,0,1,1,400,128,0,0,1,0.0,0.0,6.06
1,0,0,0,1,0,0,1,1,400,128,0,0,1,0.0,1.0,6.1
1,0,0,0,1,0,0,1,1,400,128,0,0,1,1.0,0.0,6.09
1,0,0,0,1,0,0,1,1,400,128,0,0,1,1.0,1.0,6.14
1,0,0,0,1,0,0,1,1,400,128,1,0,0,0.0,0.0,6.12
1,0,0,0,1,0,0,1,1,400,128,1,0,0,0.0,1.0,6.1
1,0,0,0,1,0,0,1,1,400,128,1,0,0,1.0,0.0,6.69
1,0,0,0,1,0,0,1,1,400,128,1,0,0,1.0,1.0,6.09
1,0,0,0,1,0,0,1,1,400,128,0,1,0,0.0,0.0,6.09
1,0,0,0,1,0,0,1,1,400,128,0,1,0,0.0,1.0,6.17
1,0,0,0,1,0,0,1,1,400,128,0,1,0,1.0,0.0,6.07
1,0,0,0,1,0,0,1,1,400,128,0,1,0,1.0,1.0,6.1
1,0,0,0,1,0,0,1,1,400,512,0,0,1,0.0,0.0,6.04
1,0,0,0,1,0,0,1,1,400,512,0,0,1,0.0,1.0,6.06
1,0,0,0,1,0,0,1,1,400,512,0,0,1,1.0,0.0,6.09
1,0,0,0,1,0,0,1,1,400,512,0,0,1,1.0,1.0,6.06
1,0,0,0,1,0,0,1,1,400,512,1,0,0,0.0,0.0,6.04
1,0,0,0,1,0,0,1,1,400,512,1,0,0,0.0,1.0,6.08
1,0,0,0,1,0,0,1,1,400,512,1,0,0,1.0,0.0,6.07
1,0,0,0,1,0,0,1,1,400,512,1,0,0,1.0,1.0,6.07
1,0,0,0,1,0,0,1,1,400,512,0,1,0,0.0,0.0,6.03
1,0,0,0,1,0,0,1,1,400,512,0,1,0,0.0,1.0,6.11
1,0,0,0,1,0,0,1,1,400,512,0,1,0,1.0,0.0,6.06
1,0,0,0,1,0,0,1,1,400,512,0,1,0,1.0,1.0,6.04
1,0,0,0,1,0,0,1,1,400,2048,0,0,1,0.0,0.0,6.07
1,0,0,0,1,0,0,1,1,400,2048,0,0,1,0.0,1.0,6.03
1,0,0,0,1,0,0,1,1,400,2048,0,0,1,1.0,0.0,6.06
1,0,0,0,1,0,0,1,1,400,2048,0,0,1,1.0,1.0,6.07
1,0,0,0,1,0,0,1,1,400,2048,1,0,0,0.0,0.0,6.07
1,0,0,0,1,0,0,1,1,400,2048,1,0,0,0.0,1.0,6.08
1,0,0,0,1,0,0,1,1,400,2048,1,0,0,1.0,0.0,6.09
1,0,0,0,1,0,0,1,1,400,2048,1,0,0,1.0,1.0,6.05
1,0,0,0,1,0,0,1,1,400,2048,0,1,0,0.0,0.0,6.06
1,0,0,0,1,0,0,1,1,400,2048,0,1,0,0.0,1.0,6.08
1,0,0,0,1,0,0,1,1,400,2048,0,1,0,1.0,0.0,6.09
1,0,0,0,1,0,0,1,1,400,2048,0,1,0,1.0,1.0,6.05
1,0,0,0,1,0,0,1,2,0,8,0,0,1,0.0,0.0,7.24
1,0,0,0,1,0,0,1,2,0,8,0,0,1,0.0,1.0,7.28
1,0,0,0,1,0,0,1,2,0,8,0,0,1,1.0,0.0,7.27
1,0,0,0,1,0,0,1,2,0,8,0,0,1,1.0,1.0,7.27
1,0,0,0,1,0,0,1,2,0,8,1,0,0,0.0,0.0,7.27
1,0,0,0,1,0,0,1,2,0,8,1,0,0,0.0,1.0,7.26
1,0,0,0,1,0,0,1,2,0,8,1,0,0,1.0,0.0,7.24
1,0,0,0,1,0,0,1,2,0,8,1,0,0,1.0,1.0,7.24
1,0,0,0,1,0,0,1,2,0,8,0,1,0,0.0,0.0,7.2
1,0,0,0,1,0,0,1,2,0,8,0,1,0,0.0,1.0,7.21
1,0,0,0,1,0,0,1,2,0,8,0,1,0,1.0,0.0,7.2
1,0,0,0,1,0,0,1,2,0,8,0,1,0,1.0,1.0,7.21
1,0,0,0,1,0,0,1,2,0,32,0,0,1,0.0,0.0,6.3
1,0,0,0,1,0,0,1,2,0,32,0,0,1,0.0,1.0,6.35
1,0,0,0,1,0,0,1,2,0,32,0,0,1,1.0,0.0,6.32
1,0,0,0,1,0,0,1,2,0,32,0,0,1,1.0,1.0,6.34
1,0,0,0,1,0,0,1,2,0,32,1,0,0,0.0,0.0,6.32
1,0,0,0,1,0,0,1,2,0,32,1,0,0,0.0,1.0,6.32
1,0,0,0,1,0,0,1,2,0,32,1,0,0,1.0,0.0,6.3
1,0,0,0,1,0,0,1,2,0,32,1,0,0,1.0,1.0,6.31
1,0,0,0,1,0,0,1,2,0,32,0,1,0,0.0,0.0,6.33
1,0,0,0,1,0,0,1,2,0,32,0,1,0,0.0,1.0,6.33
1,0,0,0,1,0,0,1,2,0,32,0,1,0,1.0,0.0,6.92
1,0,0,0,1,0,0,1,2,0,32,0,1,0,1.0,1.0,6.33
1,0,0,0,1,0,0,1,2,0,128,0,0,1,0.0,0.0,6.13
1,0,0,0,1,0,0,1,2,0,128,0,0,1,0.0,1.0,6.08
1,0,0,0,1,0,0,1,2,0,128,0,0,1,1.0,0.0,6.13
1,0,0,0,1,0,0,1,2,0,128,0,0,1,1.0,1.0,6.14
1,0,0,0,1,0,0,1,2,0,128,1,0,0,0.0,0.0,6.12
1,0,0,0,1,0,0,1,2,0,128,1,0,0,0.0,1.0,6.11
1,0,0,0,1,0,0,1,2,0,128,1,0,0,1.0,0.0,6.09
1,0,0,0,1,0,0,1,2,0,128,1,0,0,1.0,1.0,6.29
1,0,0,0,1,0,0,1,2,0,128,0,1,0,0.0,0.0,6.11
1,0,0,0,1,0,0,1,2,0,128,0,1,0,0.0,1.0,6.07
1,0,0,0,1,0,0,1,2,0,128,0,1,0,1.0,0.0,6.15
1,0,0,0,1,0,0,1,2,0,128,0,1,0,1.0,1.0,6.1
1,0,0,0,1,0,0,1,2,0,512,0,0,1,0.0,0.0,6.09
1,0,0,0,1,0,0,1,2,0,512,0,0,1,0.0,1.0,5.97
1,0,0,0,1,0,0,1,2,0,512,0,0,1,1.0,0.0,6.05
1,0,0,0,1,0,0,1,2,0,512,0,0,1,1.0,1.0,6.02
1,0,0,0,1,0,0,1,2,0,512,1,0,0,0.0,0.0,6.03
1,0,0,0,1,0,0,1,2,0,512,1,0,0,0.0,1.0,6.07
1,0,0,0,1,0,0,1,2,0,512,1,0,0,1.0,0.0,6.09
1,0,0,0,1,0,0,1,2,0,512,1,0,0,1.0,1.0,6.0
1,0,0,0,1,0,0,1,2,0,512,0,1,0,0.0,0.0,6.02
1,0,0,0,1,0,0,1,2,0,512,0,1,0,0.0,1.0,6.04
1,0,0,0,1,0,0,1,2,0,512,0,1,0,1.0,0.0,6.06
1,0,0,0,1,0,0,1,2,0,512,0,1,0,1.0,1.0,6.03
1,0,0,0,1,0,0,1,2,0,2048,0,0,1,0.0,0.0,6.1
1,0,0,0,1,0,0,1,2,0,2048,0,0,1,0.0,1.0,6.07
1,0,0,0,1,0,0,1,2,0,2048,0,0,1,1.0,0.0,6.08
1,0,0,0,1,0,0,1,2,0,2048,0,0,1,1.0,1.0,6.05
1,0,0,0,1,0,0,1,2,0,2048,1,0,0,0.0,0.0,6.11
1,0,0,0,1,0,0,1,2,0,2048,1,0,0,0.0,1.0,6.07
1,0,0,0,1,0,0,1,2,0,2048,1,0,0,1.0,0.0,6.09
1,0,0,0,1,0,0,1,2,0,2048,1,0,0,1.0,1.0,6.06
1,0,0,0,1,0,0,1,2,0,2048,0,1,0,0.0,0.0,6.04
1,0,0,0,1,0,0,1,2,0,2048,0,1,0,0.0,1.0,6.08
1,0,0,0,1,0,0,1,2,0,2048,0,1,0,1.0,0.0,6.1
1,0,0,0,1,0,0,1,2,0,2048,0,1,0,1.0,1.0,6.07
1,0,0,0,1,0,0,1,2,100,8,0,0,1,0.0,0.0,7.27
1,0,0,0,1,0,0,1,2,100,8,0,0,1,0.0,1.0,7.27
1,0,0,0,1,0,0,1,2,100,8,0,0,1,1.0,0.0,7.24
1,0,0,0,1,0,0,1,2,100,8,0,0,1,1.0,1.0,7.27
1,0,0,0,1,0,0,1,2,100,8,1,0,0,0.0,0.0,7.17
1,0,0,0,1,0,0,1,2,100,8,1,0,0,0.0,1.0,7.46
1,0,0,0,1,0,0,1,2,100,8,1,0,0,1.0,0.0,7.24
1,0,0,0,1,0,0,1,2,100,8,1,0,0,1.0,1.0,7.21
1,0,0,0,1,0,0,1,2,100,8,0,1,0,0.0,0.0,7.27
1,0,0,0,1,0,0,1,2,100,8,0,1,0,0.0,1.0,7.29
1,0,0,0,1,0,0,1,2,100,8,0,1,0,1.0,0.0,7.27
1,0,0,0,1,0,0,1,2,100,8,0,1,0,1.0,1.0,7.2
1,0,0,0,1,0,0,1,2,100,32,0,0,1,0.0,0.0,6.34
1,0,0,0,1,0,0,1,2,100,32,0,0,1,0.0,1.0,6.31
1,0,0,0,1,0,0,1,2,100,32,0,0,1,1.0,0.0,6.33
1,0,0,0,1,0,0,1,2,100,32,0,0,1,1.0,1.0,6.31
1,0,0,0,1,0,0,1,2,100,32,1,0,0,0.0,0.0,6.3
1,0,0,0,1,0,0,1,2,100,32,1,0,0,0.0,1.0,6.39
1,0,0,0,1,0,0,1,2,100,32,1,0,0,1.0,0.0,6.32
1,0,0,0,1,0,0,1,2,100,32,1,0,0,1.0,1.0,6.31
1,0,0,0,1,0,0,1,2,100,32,0,1,0,0.0,0.0,6.32
1,0,0,0,1,0,0,1,2,100,32,0,1,0,0.0,1.0,6.33
1,0,0,0,1,0,0,1,2,100,32,0,1,0,1.0,0.0,6.33
1,0,0,0,1,0,0,1,2,100,32,0,1,0,1.0,1.0,6.33
1,0,0,0,1,0,0,1,2,100,128,0,0,1,0.0,0.0,6.09
1,0,0,0,1,0,0,1,2,100,128,0,0,1,0.0,1.0,6.08
1,0,0,0,1,0,0,1,2,100,128,0,0,1,1.0,0.0,6.07
1,0,0,0,1,0,0,1,2,100,128,0,0,1,1.0,1.0,6.11
1,0,0,0,1,0,0,1,2,100,128,1,0,0,0.0,0.0,6.06
1,0,0,0,1,0,0,1,2,100,128,1,0,0,0.0,1.0,6.1
1,0,0,0,1,0,0,1,2,100,128,1,0,0,1.0,0.0,6.08
1,0,0,0,1,0,0,1,2,100,128,1,0,0,1.0,1.0,6.07
1,0,0,0,1,0,0,1,2,100,128,0,1,0,0.0,0.0,6.08
1,0,0,0,1,0,0,1,2,100,128,0,1,0,0.0,1.0,6.1
1,0,0,0,1,0,0,1,2,100,128,0,1,0,1.0,0.0,6.06
1,0,0,0,1,0,0,1,2,100,128,0,1,0,1.0,1.0,6.12
1,0,0,0,1,0,0,1,2,100,512,0,0,1,0.0,0.0,6.04
1,0,0,0,1,0,0,1,2,100,512,0,0,1,0.0,1.0,6.03
1,0,0,0,1,0,0,1,2,100,512,0,0,1,1.0,0.0,6.05
1,0,0,0,1,0,0,1,2,100,512,0,0,1,1.0,1.0,6.03
1,0,0,0,1,0,0,1,2,100,512,1,0,0,0.0,0.0,6.05
1,0,0,0,1,0,0,1,2,100,512,1,0,0,0.0,1.0,6.02
1,0,0,0,1,0,0,1,2,100,512,1,0,0,1.0,0.0,6.05
1,0,0,0,1,0,0,1,2,100,512,1,0,0,1.0,1.0,6.03
1,0,0,0,1,0,0,1,2,100,512,0,1,0,0.0,0.0,6.03
1,0,0,0,1,0,0,1,2,100,512,0,1,0,0.0,1.0,6.02
1,0,0,0,1,0,0,1,2,100,512,0,1,0,1.0,0.0,6.06
1,0,0,0,1,0,0,1,2,100,512,0,1,0,1.0,1.0,6.02
1,0,0,0,1,0,0,1,2,100,2048,0,0,1,0.0,0.0,6.04
1,0,0,0,1,0,0,1,2,100,2048,0,0,1,0.0,1.0,6.03
1,0,0,0,1,0,0,1,2,100,2048,0,0,1,1.0,0.0,6.05
1,0,0,0,1,0,0,1,2,100,2048,0,0,1,1.0,1.0,6.0
1,0,0,0,1,0,0,1,2,100,2048,1,0,0,0.0,0.0,6.01
1,0,0,0,1,0,0,1,2,100,2048,1,0,0,0.0,1.0,6.01
1,0,0,0,1,0,0,1,2,100,2048,1,0,0,1.0,0.0,6.01
1,0,0,0,1,0,0,1,2,100,2048,1,0,0,1.0,1.0,5.96
1,0,0,0,1,0,0,1,2,100,2048,0,1,0,0.0,0.0,6.03
1,0,0,0,1,0,0,1,2,100,2048,0,1,0,0.0,1.0,6.05
1,0,0,0,1,0,0,1,2,100,2048,0,1,0,1.0,0.0,5.99
1,0,0,0,1,0,0,1,2,100,2048,0,1,0,1.0,1.0,6.02
1,0,0,0,1,0,0,1,2,200,8,0,0,1,0.0,0.0,7.25
1,0,0,0,1,0,0,1,2,200,8,0,0,1,0.0,1.0,7.24
1,0,0,0,1,0,0,1,2,200,8,0,0,1,1.0,0.0,7.27
1,0,0,0,1,0,0,1,2,200,8,0,0,1,1.0,1.0,7.36
1,0,0,0,1,0,0,1,2,200,8,1,0,0,0.0,0.0,7.3
1,0,0,0,1,0,0,1,2,200,8,1,0,0,0.0,1.0,7.27
1,0,0,0,1,0,0,1,2,200,8,1,0,0,1.0,0.0,7.25
1,0,0,0,1,0,0,1,2,200,8,1,0,0,1.0,1.0,7.28
1,0,0,0,1,0,0,1,2,200,8,0,1,0,0.0,0.0,7.21
1,0,0,0,1,0,0,1,2,200,8,0,1,0,0.0,1.0,7.25
1,0,0,0,1,0,0,1,2,200,8,0,1,0,1.0,0.0,7.18
1,0,0,0,1,0,0,1,2,200,8,0,1,0,1.0,1.0,7.26
1,0,0,0,1,0,0,1,2,200,32,0,0,1,0.0,0.0,6.35
1,0,0,0,1,0,0,1,2,200,32,0,0,1,0.0,1.0,6.34
1,0,0,0,1,0,0,1,2,200,32,0,0,1,1.0,0.0,6.31
1,0,0,0,1,0,0,1,2,200,32,0,0,1,1.0,1.0,6.33
1,0,0,0,1,0,0,1,2,200,32,1,0,0,0.0,0.0,6.35
1,0,0,0,1,0,0,1,2,200,32,1,0,0,0.0,1.0,6.37
1,0,0,0,1,0,0,1,2,200,32,1,0,0,1.0,0.0,6.34
1,0,0,0,1,0,0,1,2,200,32,1,0,0,1.0,1.0,6.34
1,0,0,0,1,0,0,1,2,200,32,0,1,0,0.0,0.0,6.29
1,0,0,0,1,0,0,1,2,200,32,0,1,0,0.0,1.0,6.34
1,0,0,0,1,0,0,1,2,200,32,0,1,0,1.0,0.0,6.33
1,0,0,0,1,0,0,1,2,200,32,0,1,0,1.0,1.0,6.34
1,0,0,0,1,0,0,1,2,200,128,0,0,1,0.0,0.0,6.14
1,0,0,0,1,0,0,1,2,200,128,0,0,1,0.0,1.0,6.09
1,0,0,0,1,0,0,1,2,200,128,0,0,1,1.0,0.0,6.1
1,0,0,0,1,0,0,1,2,200,128,0,0,1,1.0,1.0,6.09
1,0,0,0,1,0,0,1,2,200,128,1,0,0,0.0,0.0,6.08
1,0,0,0,1,0,0,1,2,200,128,1,0,0,0.0,1.0,6.14
1,0,0,0,1,0,0,1,2,200,128,1,0,0,1.0,0.0,6.12
1,0,0,0,1,0,0,1,2,200,128,1,0,0,1.0,1.0,6.1
1,0,0,0,1,0,0,1,2,200,128,0,1,0,0.0,0.0,6.84
1,0,0,0,1,0,0,1,2,200,128,0,1,0,0.0,1.0,6.09
1,0,0,0,1,0,0,1,2,200,128,0,1,0,1.0,0.0,6.11
1,0,0,0,1,0,0,1,2,200,128,0,1,0,1.0,1.0,6.11
1,0,0,0,1,0,0,1,2,200,512,0,0,1,0.0,0.0,6.01
1,0,0,0,1,0,0,1,2,200,512,0,0,1,0.0,1.0,6.05
1,0,0,0,1,0,0,1,2,200,512,0,0,1,1.0,0.0,6.03
1,0,0,0,1,0,0,1,2,200,512,0,0,1,1.0,1.0,6.07
1,0,0,0,1,0,0,1,2,200,512,1,0,0,0.0,0.0,6.06
1,0,0,0,1,0,0,1,2,200,512,1,0,0,0.0,1.0,6.01
1,0,0,0,1,0,0,1,2,200,512,1,0,0,1.0,0.0,6.03
1,0,0,0,1,0,0,1,2,200,512,1,0,0,1.0,1.0,6.1
1,0,0,0,1,0,0,1,2,200,512,0,1,0,0.0,0.0,6.05
1,0,0,0,1,0,0,1,2,200,512,0,1,0,0.0,1.0,6.0
1,0,0,0,1,0,0,1,2,200,512,0,1,0,1.0,0.0,6.0
1,0,0,0,1,0,0,1,2,200,512,0,1,0,1.0,1.0,6.07
1,0,0,0,1,0,0,1,2,200,2048,0,0,1,0.0,0.0,6.01
1,0,0,0,1,0,0,1,2,200,2048,0,0,1,0.0,1.0,5.95
1,0,0,0,1,0,0,1,2,200,2048,0,0,1,1.0,0.0,5.96
1,0,0,0,1,0,0,1,2,200,2048,0,0,1,1.0,1.0,5.98
1,0,0,0,1,0,0,1,2,200,2048,1,0,0,0.0,0.0,5.94
1,0,0,0,1,0,0,1,2,200,2048,1,0,0,0.0,1.0,5.94
1,0,0,0,1,0,0,1,2,200,2048,1,0,0,1.0,0.0,5.98
1,0,0,0,1,0,0,1,2,200,2048,1,0,0,1.0,1.0,6.01
1,0,0,0,1,0,0,1,2,200,2048,0,1,0,0.0,0.0,6.15
1,0,0,0,1,0,0,1,2,200,2048,0,1,0,0.0,1.0,5.97
1,0,0,0,1,0,0,1,2,200,2048,0,1,0,1.0,0.0,6.0
1,0,0,0,1,0,0,1,2,200,2048,0,1,0,1.0,1.0,5.96
1,0,0,0,1,0,0,1,2,400,8,0,0,1,0.0,0.0,7.24
1,0,0,0,1,0,0,1,2,400,8,0,0,1,0.0,1.0,7.24
1,0,0,0,1,0,0,1,2,400,8,0,0,1,1.0,0.0,7.25
1,0,0,0,1,0,0,1,2,400,8,0,0,1,1.0,1.0,7.17
1,0,0,0,1,0,0,1,2,400,8,1,0,0,0.0,0.0,7.21
1,0,0,0,1,0,0,1,2,400,8,1,0,0,0.0,1.0,7.28
1,0,0,0,1,0,0,1,2,400,8,1,0,0,1.0,0.0,7.28
1,0,0,0,1,0,0,1,2,400,8,1,0,0,1.0,1.0,7.28
1,0,0,0,1,0,0,1,2,400,8,0,1,0,0.0,0.0,7.19
1,0,0,0,1,0,0,1,2,400,8,0,1,0,0.0,1.0,7.28
1,0,0,0,1,0,0,1,2,400,8,0,1,0,1.0,0.0,7.19
1,0,0,0,1,0,0,1,2,400,8,0,1,0,1.0,1.0,7.26
1,0,0,0,1,0,0,1,2,400,32,0,0,1,0.0,0.0,6.33
1,0,0,0,1,0,0,1,2,400,32,0,0,1,0.0,1.0,6.34
1,0,0,0,1,0,0,1,2,400,32,0,0,1,1.0,0.0,6.33
1,0,0,0,1,0,0,1,2,400,32,0,0,1,1.0,1.0,6.34
1,0,0,0,1,0,0,1,2,400,32,1,0,0,0.0,0.0,6.34
1,0,0,0,1,0,0,1,2,400,32,1,0,0,0.0,1.0,6.34
1,0,0,0,1,0,0,1,2,400,32,1,0,0,1.0,0.0,6.34
1,0,0,0,1,0,0,1,2,400,32,1,0,0,1.0,1.0,6.33
1,0,0,0,1,0,0,1,2,400,32,0,1,0,0.0,0.0,6.32
1,0,0,0,1,0,0,1,2,400,32,0,1,0,0.0,1.0,6.31
1,0,0,0,1,0,0,1,2,400,32,0,1,0,1.0,0.0,6.34
1,0,0,0,1,0,0,1,2,400,32,0,1,0,1.0,1.0,6.32
1,0,0,0,1,0,0,1,2,400,128,0,0,1,0.0,0.0,6.15
1,0,0,0,1,0,0,1,2,400,128,0,0,1,0.0,1.0,6.06
1,0,0,0,1,0,0,1,2,400,128,0,0,1,1.0,0.0,6.15
1,0,0,0,1,0,0,1,2,400,128,0,0,1,1.0,1.0,6.12
1,0,0,0,1,0,0,1,2,400,128,1,0,0,0.0,0.0,6.23
1,0,0,0,1,0,0,1,2,400,128,1,0,0,0.0,1.0,6.07
1,0,0,0,1,0,0,1,2,400,128,1,0,0,1.0,0.0,6.06
1,0,0,0,1,0,0,1,2,400,128,1,0,0,1.0,1.0,6.88
1,0,0,0,1,0,0,1,2,400,128,0,1,0,0.0,0.0,6.15
1,0,0,0,1,0,0,1,2,400,128,0,1,0,0.0,1.0,6.15
1,0,0,0,1,0,0,1,2,400,128,0,1,0,1.0,0.0,6.1
1,0,0,0,1,0,0,1,2,400,128,0,1,0,1.0,1.0,6.12
1,0,0,0,1,0,0,1,2,400,512,0,0,1,0.0,0.0,6.01
1,0,0,0,1,0,0,1,2,400,512,0,0,1,0.0,1.0,6.03
1,0,0,0,1,0,0,1,2,400,512,0,0,1,1.0,0.0,6.06
1,0,0,0,1,0,0,1,2,400,512,0,0,1,1.0,1.0,6.02
1,0,0,0,1,0,0,1,2,400,512,1,0,0,0.0,0.0,6.01
1,0,0,0,1,0,0,1,2,400,512,1,0,0,0.0,1.0,6.02
1,0,0,0,1,0,0,1,2,400,512,1,0,0,1.0,0.0,6.25
1,0,0,0,1,0,0,1,2,400,512,1,0,0,1.0,1.0,6.02
1,0,0,0,1,0,0,1,2,400,512,0,1,0,0.0,0.0,6.02
1,0,0,0,1,0,0,1,2,400,512,0,1,0,0.0,1.0,6.02
1,0,0,0,1,0,0,1,2,400,512,0,1,0,1.0,0.0,6.05
1,0,0,0,1,0,0,1,2,400,512,0,1,0,1.0,1.0,6.28
1,0,0,0,1,0,0,1,2,400,2048,0,0,1,0.0,0.0,6.05
1,0,0,0,1,0,0,1,2,400,2048,0,0,1,0.0,1.0,6.05
1,0,0,0,1,0,0,1,2,400,2048,0,0,1,1.0,0.0,6.07
1,0,0,0,1,0,0,1,2,400,2048,0,0,1,1.0,1.0,6.09
1,0,0,0,1,0,0,1,2,400,2048,1,0,0,0.0,0.0,6.66
1,0,0,0,1,0,0,1,2,400,2048,1,0,0,0.0,1.0,6.07
1,0,0,0,1,0,0,1,2,400,2048,1,0,0,1.0,0.0,6.03
1,0,0,0,1,0,0,1,2,400,2048,1,0,0,1.0,1.0,5.99
1,0,0,0,1,0,0,1,2,400,2048,0,1,0,0.0,0.0,6.0
1,0,0,0,1,0,0,1,2,400,2048,0,1,0,0.0,1.0,6.01
1,0,0,0,1,0,0,1,2,400,2048,0,1,0,1.0,0.0,6.02
1,0,0,0,1,0,0,1,2,400,2048,0,1,0,1.0,1.0,6.05
1,0,0,0,1,0,1,0,0,0,8,0,0,1,0.0,0.0,7.43
1,0,0,0,1,0,1,0,0,0,8,0,0,1,0.0,1.0,7.35
1,0,0,0,1,0,1,0,0,0,8,0,0,1,1.0,0.0,7.41
1,0,0,0,1,0,1,0,0,0,8,0,0,1,1.0,1.0,7.45
1,0,0,0,1,0,1,0,0,0,8,1,0,0,0.0,0.0,7.45
1,0,0,0,1,0,1,0,0,0,8,1,0,0,0.0,1.0,7.43
1,0,0,0,1,0,1,0,0,0,8,1,0,0,1.0,0.0,7.4
1,0,0,0,1,0,1,0,0,0,8,1,0,0,1.0,1.0,7.55
1,0,0,0,1,0,1,0,0,0,8,0,1,0,0.0,0.0,7.41
1,0,0,0,1,0,1,0,0,0,8,0,1,0,0.0,1.0,7.39
1,0,0,0,1,0,1,0,0,0,8,0,1,0,1.0,0.0,7.43
1,0,0,0,1,0,1,0,0,0,8,0,1,0,1.0,1.0,7.45
1,0,0,0,1,0,1,0,0,0,32,0,0,1,0.0,0.0,7.38
1,0,0,0,1,0,1,0,0,0,32,0,0,1,0.0,1.0,7.37
1,0,0,0,1,0,1,0,0,0,32,0,0,1,1.0,0.0,7.39
1,0,0,0,1,0,1,0,0,0,32,0,0,1,1.0,1.0,7.4
1,0,0,0,1,0,1,0,0,0,32,1,0,0,0.0,0.0,7.37
1,0,0,0,1,0,1,0,0,0,32,1,0,0,0.0,1.0,7.44
1,0,0,0,1,0,1,0,0,0,32,1,0,0,1.0,0.0,7.41
1,0,0,0,1,0,1,0,0,0,32,1,0,0,1.0,1.0,7.42
1,0,0,0,1,0,1,0,0,0,32,0,1,0,0.0,0.0,7.39
1,0,0,0,1,0,1,0,0,0,32,0,1,0,0.0,1.0,7.4
1,0,0,0,1,0,1,0,0,0,32,0,1,0,1.0,0.0,7.46
1,0,0,0,1,0,1,0,0,0,32,0,1,0,1.0,1.0,7.39
1,0,0,0,1,0,1,0,0,0,128,0,0,1,0.0,0.0,7.38
1,0,0,0,1,0,1,0,0,0,128,0,0,1,0.0,1.0,7.39
1,0,0,0,1,0,1,0,0,0,128,0,0,1,1.0,0.0,7.4
1,0,0,0,1,0,1,0,0,0,128,0,0,1,1.0,1.0,7.38
1,0,0,0,1,0,1,0,0,0,128,1,0,0,0.0,0.0,7.38
