unroll,malloc,strategy_block,strategy_loop,strategy_routine,strategy_trace,stores_always,stores_auto,stores_never,level,noipo,functions,force,builtin,ExecTime
4,3,0,1,0,0,0,1,0,2,0.0,0.0,1.0,1.0,2.55
4,3,0,1,0,0,0,1,0,2,0.0,0.0,1.0,0.0,2.66
4,3,0,0,1,0,1,0,0,0,1.0,1.0,0.0,1.0,4.89
4,3,0,0,1,0,1,0,0,0,1.0,1.0,0.0,0.0,7.5
4,3,0,0,1,0,1,0,0,0,1.0,1.0,1.0,1.0,8.1
4,3,0,0,1,0,1,0,0,0,1.0,1.0,1.0,0.0,7.51
4,3,0,0,1,0,1,0,0,0,1.0,0.0,0.0,1.0,4.92
4,3,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,7.47
4,3,0,0,1,0,1,0,0,0,1.0,0.0,1.0,1.0,8.28
4,3,0,0,1,0,1,0,0,0,1.0,0.0,1.0,0.0,7.96
4,3,0,0,1,0,1,0,0,1,1.0,1.0,0.0,1.0,4.98
4,3,0,0,1,0,1,0,0,1,1.0,1.0,0.0,0.0,7.65
4,3,0,0,1,0,1,0,0,1,1.0,1.0,1.0,1.0,5.31
4,3,0,0,1,0,1,0,0,1,1.0,1.0,1.0,0.0,7.58
4,3,0,0,1,0,1,0,0,1,1.0,0.0,0.0,1.0,4.98
4,3,0,0,1,0,1,0,0,1,1.0,0.0,0.0,0.0,7.77
4,3,0,0,1,0,1,0,0,1,1.0,0.0,1.0,1.0,5.31
4,3,0,0,1,0,1,0,0,1,1.0,0.0,1.0,0.0,8.53
4,3,0,0,1,0,1,0,0,2,1.0,1.0,0.0,1.0,2.85
4,3,0,0,1,0,1,0,0,2,1.0,1.0,0.0,0.0,7.36
4,3,0,0,1,0,1,0,0,2,1.0,1.0,1.0,1.0,3.14
4,3,0,0,1,0,1,0,0,2,1.0,1.0,1.0,0.0,7.83
4,3,0,0,1,0,1,0,0,2,1.0,0.0,0.0,1.0,2.8
4,3,0,0,1,0,1,0,0,2,1.0,0.0,0.0,0.0,7.38
4,3,0,0,1,0,1,0,0,2,1.0,0.0,1.0,1.0,3.27
4,3,0,0,1,0,1,0,0,2,1.0,0.0,1.0,0.0,7.72
4,3,0,0,1,0,0,0,1,0,1.0,1.0,0.0,1.0,2.62
4,3,0,0,1,0,0,0,1,0,1.0,1.0,0.0,0.0,2.65
4,3,0,0,1,0,0,0,1,0,1.0,1.0,1.0,1.0,3.96
4,3,0,0,1,0,0,0,1,0,1.0,1.0,1.0,0.0,4.12
4,3,0,0,1,0,0,0,1,0,1.0,0.0,0.0,1.0,2.57
4,3,0,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,2.73
4,3,0,0,1,0,0,0,1,0,1.0,0.0,1.0,1.0,3.88
4,3,0,0,1,0,0,0,1,0,1.0,0.0,1.0,0.0,4.14
4,3,0,0,1,0,0,0,1,1,1.0,1.0,0.0,1.0,2.63
4,3,0,0,1,0,0,0,1,1,1.0,1.0,0.0,0.0,2.74
4,3,0,0,1,0,0,0,1,1,1.0,1.0,1.0,1.0,2.49
4,3,0,0,1,0,0,0,1,1,1.0,1.0,1.0,0.0,2.64
4,3,0,0,1,0,0,0,1,1,1.0,0.0,0.0,1.0,2.59
4,3,0,0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,2.74
4,3,0,0,1,0,0,0,1,1,1.0,0.0,1.0,1.0,2.56
4,3,0,0,1,0,0,0,1,1,1.0,0.0,1.0,0.0,2.58
4,3,0,0,1,0,0,0,1,2,1.0,1.0,0.0,1.0,2.59
4,3,0,0,1,0,0,0,1,2,1.0,1.0,0.0,0.0,2.64
4,3,0,0,1,0,0,0,1,2,1.0,1.0,1.0,1.0,2.53
4,3,0,0,1,0,0,0,1,2,1.0,1.0,1.0,0.0,2.62
4,3,0,0,1,0,0,0,1,2,1.0,0.0,0.0,1.0,2.55
4,3,0,0,1,0,0,0,1,2,1.0,0.0,0.0,0.0,2.6
4,3,0,0,1,0,0,0,1,2,1.0,0.0,1.0,1.0,2.56
4,3,0,0,1,0,0,0,1,2,1.0,0.0,1.0,0.0,2.61
4,3,0,0,1,0,0,1,0,0,1.0,1.0,0.0,1.0,2.6
4,3,0,0,1,0,0,1,0,0,1.0,1.0,0.0,0.0,2.7
4,3,0,0,1,0,0,1,0,0,1.0,1.0,1.0,1.0,3.88
4,3,0,0,1,0,0,1,0,0,1.0,1.0,1.0,0.0,4.18
4,3,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,2.55
4,3,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,2.73
4,3,0,0,1,0,0,1,0,0,1.0,0.0,1.0,1.0,3.86
4,3,0,0,1,0,0,1,0,0,1.0,0.0,1.0,0.0,4.19
4,3,0,0,1,0,0,1,0,1,1.0,1.0,0.0,1.0,2.61
4,3,0,0,1,0,0,1,0,1,1.0,1.0,0.0,0.0,2.72
4,3,0,0,1,0,0,1,0,1,1.0,1.0,1.0,1.0,2.53
4,3,0,0,1,0,0,1,0,1,1.0,1.0,1.0,0.0,2.67
4,3,0,0,1,0,0,1,0,1,1.0,0.0,0.0,1.0,2.55
4,3,0,0,1,0,0,1,0,1,1.0,0.0,0.0,0.0,2.73
4,3,0,0,1,0,0,1,0,1,1.0,0.0,1.0,1.0,2.5
4,3,0,0,1,0,0,1,0,1,1.0,0.0,1.0,0.0,2.66
4,3,0,0,1,0,0,1,0,2,1.0,1.0,0.0,1.0,2.59
4,3,0,0,1,0,0,1,0,2,1.0,1.0,0.0,0.0,2.59
4,3,0,0,1,0,0,1,0,2,1.0,1.0,1.0,1.0,2.53
4,3,0,0,1,0,0,1,0,2,1.0,1.0,1.0,0.0,2.59
4,3,0,0,1,0,0,1,0,2,1.0,0.0,0.0,1.0,2.6
4,3,0,0,1,0,0,1,0,2,1.0,0.0,0.0,0.0,2.69
4,3,0,0,1,0,0,1,0,2,1.0,0.0,1.0,1.0,2.47
4,3,0,0,1,0,0,1,0,2,1.0,0.0,1.0,0.0,2.58
4,3,1,0,0,0,1,0,0,0,1.0,1.0,0.0,1.0,5.15
4,3,1,0,0,0,1,0,0,0,1.0,1.0,0.0,0.0,7.49
4,3,1,0,0,0,1,0,0,0,1.0,1.0,1.0,1.0,7.4
4,3,1,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,8.52
4,3,1,0,0,0,1,0,0,0,1.0,0.0,0.0,1.0,4.99
4,3,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,8.18
4,3,1,0,0,0,1,0,0,0,1.0,0.0,1.0,1.0,7.24
4,3,1,0,0,0,1,0,0,0,1.0,0.0,1.0,0.0,9.02
4,3,1,0,0,0,1,0,0,1,1.0,1.0,0.0,1.0,5.07
4,3,1,0,0,0,1,0,0,1,1.0,1.0,0.0,0.0,7.41
4,3,1,0,0,0,1,0,0,1,1.0,1.0,1.0,1.0,5.75
4,3,1,0,0,0,1,0,0,1,1.0,1.0,1.0,0.0,8.17
4,3,1,0,0,0,1,0,0,1,1.0,0.0,0.0,1.0,4.97
4,3,1,0,0,0,1,0,0,1,1.0,0.0,0.0,0.0,7.46
4,3,1,0,0,0,1,0,0,1,1.0,0.0,1.0,1.0,5.73
4,3,1,0,0,0,1,0,0,1,1.0,0.0,1.0,0.0,7.17
4,3,1,0,0,0,1,0,0,2,1.0,1.0,0.0,1.0,2.84
4,3,1,0,0,0,1,0,0,2,1.0,1.0,0.0,0.0,7.07
4,3,1,0,0,0,1,0,0,2,1.0,1.0,1.0,1.0,3.45
4,3,1,0,0,0,1,0,0,2,1.0,1.0,1.0,0.0,7.24
4,3,1,0,0,0,1,0,0,2,1.0,0.0,0.0,1.0,2.79
4,3,1,0,0,0,1,0,0,2,1.0,0.0,0.0,0.0,7.23
4,3,1,0,0,0,1,0,0,2,1.0,0.0,1.0,1.0,3.57
4,3,1,0,0,0,1,0,0,2,1.0,0.0,1.0,0.0,7.84
4,3,1,0,0,0,0,0,1,0,1.0,1.0,0.0,1.0,2.6
4,3,1,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.74
4,3,1,0,0,0,0,0,1,0,1.0,1.0,1.0,1.0,3.99
4,3,1,0,0,0,0,0,1,0,1.0,1.0,1.0,0.0,4.14
4,3,1,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,2.62
4,3,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,2.66
4,3,1,0,0,0,0,0,1,0,1.0,0.0,1.0,1.0,3.91
4,3,1,0,0,0,0,0,1,0,1.0,0.0,1.0,0.0,4.02
4,3,1,0,0,0,0,0,1,1,1.0,1.0,0.0,1.0,2.61
4,3,1,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,2.69
4,3,1,0,0,0,0,0,1,1,1.0,1.0,1.0,1.0,2.48
4,3,1,0,0,0,0,0,1,1,1.0,1.0,1.0,0.0,2.76
4,3,1,0,0,0,0,0,1,1,1.0,0.0,0.0,1.0,2.63
4,3,1,0,0,0,0,0,1,1,1.0,0.0,0.0,0.0,2.68
4,3,1,0,0,0,0,0,1,1,1.0,0.0,1.0,1.0,2.56
4,3,1,0,0,0,0,0,1,1,1.0,0.0,1.0,0.0,2.68
4,3,1,0,0,0,0,0,1,2,1.0,1.0,0.0,1.0,2.52
4,3,1,0,0,0,0,0,1,2,1.0,1.0,0.0,0.0,2.69
4,3,1,0,0,0,0,0,1,2,1.0,1.0,1.0,1.0,2.44
4,3,1,0,0,0,0,0,1,2,1.0,1.0,1.0,0.0,2.69
4,3,1,0,0,0,0,0,1,2,1.0,0.0,0.0,1.0,2.58
4,3,1,0,0,0,0,0,1,2,1.0,0.0,0.0,0.0,2.68
4,3,1,0,0,0,0,0,1,2,1.0,0.0,1.0,1.0,2.42
4,3,1,0,0,0,0,0,1,2,1.0,0.0,1.0,0.0,2.6
4,3,1,0,0,0,0,1,0,0,1.0,1.0,0.0,1.0,2.64
4,3,1,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,2.74
4,3,1,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,3.9
4,3,1,0,0,0,0,1,0,0,1.0,1.0,1.0,0.0,4.18
4,3,1,0,0,0,0,1,0,0,1.0,0.0,0.0,1.0,2.62
4,3,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,2.72
4,3,1,0,0,0,0,1,0,0,1.0,0.0,1.0,1.0,3.98
4,3,1,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,4.06
4,3,1,0,0,0,0,1,0,1,1.0,1.0,0.0,1.0,2.55
4,3,1,0,0,0,0,1,0,1,1.0,1.0,0.0,0.0,2.67
4,3,1,0,0,0,0,1,0,1,1.0,1.0,1.0,1.0,2.53
4,3,1,0,0,0,0,1,0,1,1.0,1.0,1.0,0.0,2.7
4,3,1,0,0,0,0,1,0,1,1.0,0.0,0.0,1.0,2.53
4,3,1,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,2.75
4,3,1,0,0,0,0,1,0,1,1.0,0.0,1.0,1.0,2.55
4,3,1,0,0,0,0,1,0,1,1.0,0.0,1.0,0.0,2.63
4,3,1,0,0,0,0,1,0,2,1.0,1.0,0.0,1.0,2.59
4,3,1,0,0,0,0,1,0,2,1.0,1.0,0.0,0.0,2.69
4,3,1,0,0,0,0,1,0,2,1.0,1.0,1.0,1.0,2.54
4,3,1,0,0,0,0,1,0,2,1.0,1.0,1.0,0.0,2.65
4,3,1,0,0,0,0,1,0,2,1.0,0.0,0.0,1.0,2.52
4,3,1,0,0,0,0,1,0,2,1.0,0.0,0.0,0.0,2.7
4,3,1,0,0,0,0,1,0,2,1.0,0.0,1.0,1.0,2.49
4,3,1,0,0,0,0,1,0,2,1.0,0.0,1.0,0.0,2.55
4,3,0,0,0,1,1,0,0,0,1.0,1.0,0.0,1.0,4.99
4,3,0,0,0,1,1,0,0,0,1.0,1.0,0.0,0.0,7.44
4,3,0,0,0,1,1,0,0,0,1.0,1.0,1.0,1.0,9.04
4,3,0,0,0,1,1,0,0,0,1.0,1.0,1.0,0.0,8.6
4,3,0,0,0,1,1,0,0,0,1.0,0.0,0.0,1.0,5.02
4,3,0,0,0,1,1,0,0,0,1.0,0.0,0.0,0.0,7.43
4,3,0,0,0,1,1,0,0,0,1.0,0.0,1.0,1.0,8.86
4,3,0,0,0,1,1,0,0,0,1.0,0.0,1.0,0.0,8.26
4,3,0,0,0,1,1,0,0,1,1.0,1.0,0.0,1.0,4.96
4,3,0,0,0,1,1,0,0,1,1.0,1.0,0.0,0.0,7.5
4,3,0,0,0,1,1,0,0,1,1.0,1.0,1.0,1.0,5.41
4,3,0,0,0,1,1,0,0,1,1.0,1.0,1.0,0.0,7.84
4,3,0,0,0,1,1,0,0,1,1.0,0.0,0.0,1.0,5.0
4,3,0,0,0,1,1,0,0,1,1.0,0.0,0.0,0.0,7.44
4,3,0,0,0,1,1,0,0,1,1.0,0.0,1.0,1.0,5.35
4,3,0,0,0,1,1,0,0,1,1.0,0.0,1.0,0.0,7.75
4,3,0,0,0,1,1,0,0,2,1.0,1.0,0.0,1.0,2.85
4,3,0,0,0,1,1,0,0,2,1.0,1.0,0.0,0.0,7.43
4,3,0,0,0,1,1,0,0,2,1.0,1.0,1.0,1.0,3.13
4,3,0,0,0,1,1,0,0,2,1.0,1.0,1.0,0.0,7.94
4,3,0,0,0,1,1,0,0,2,1.0,0.0,0.0,1.0,2.83
4,3,0,0,0,1,1,0,0,2,1.0,0.0,0.0,0.0,7.44
4,3,0,0,0,1,1,0,0,2,1.0,0.0,1.0,1.0,3.23
4,3,0,0,0,1,1,0,0,2,1.0,0.0,1.0,0.0,7.63
4,3,0,0,0,1,0,0,1,0,1.0,1.0,0.0,1.0,2.62
4,3,0,0,0,1,0,0,1,0,1.0,1.0,0.0,0.0,2.68
4,3,0,0,0,1,0,0,1,0,1.0,1.0,1.0,1.0,3.98
4,3,0,0,0,1,0,0,1,0,1.0,1.0,1.0,0.0,4.06
4,3,0,0,0,1,0,0,1,0,1.0,0.0,0.0,1.0,2.62
4,3,0,0,0,1,0,0,1,0,1.0,0.0,0.0,0.0,2.62
4,3,0,0,0,1,0,0,1,0,1.0,0.0,1.0,1.0,3.85
4,3,0,0,0,1,0,0,1,0,1.0,0.0,1.0,0.0,4.03
4,3,0,0,0,1,0,0,1,1,1.0,1.0,0.0,1.0,2.61
4,3,0,0,0,1,0,0,1,1,1.0,1.0,0.0,0.0,2.75
4,3,0,0,0,1,0,0,1,1,1.0,1.0,1.0,1.0,2.52
4,3,0,0,0,1,0,0,1,1,1.0,1.0,1.0,0.0,2.56
4,3,0,0,0,1,0,0,1,1,1.0,0.0,0.0,1.0,2.54
4,3,0,0,0,1,0,0,1,1,1.0,0.0,0.0,0.0,2.65
4,3,0,0,0,1,0,0,1,1,1.0,0.0,1.0,1.0,2.46
4,3,0,0,0,1,0,0,1,1,1.0,0.0,1.0,0.0,2.54
4,3,0,0,0,1,0,0,1,2,1.0,1.0,0.0,1.0,2.56
4,3,0,0,0,1,0,0,1,2,1.0,1.0,0.0,0.0,2.63
4,3,0,0,0,1,0,0,1,2,1.0,1.0,1.0,1.0,2.41
4,3,0,0,0,1,0,0,1,2,1.0,1.0,1.0,0.0,2.52
4,3,0,0,0,1,0,0,1,2,1.0,0.0,0.0,1.0,2.51
4,3,0,0,0,1,0,0,1,2,1.0,0.0,0.0,0.0,2.69
4,3,0,0,0,1,0,0,1,2,1.0,0.0,1.0,1.0,2.47
4,3,0,0,0,1,0,0,1,2,1.0,0.0,1.0,0.0,2.61
4,3,0,0,0,1,0,1,0,0,1.0,1.0,0.0,1.0,2.63
4,3,0,0,0,1,0,1,0,0,1.0,1.0,0.0,0.0,2.75
4,3,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,3.93
4,3,0,0,0,1,0,1,0,0,1.0,1.0,1.0,0.0,4.04
4,3,0,0,0,1,0,1,0,0,1.0,0.0,0.0,1.0,2.59
4,3,0,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,2.72
4,3,0,0,0,1,0,1,0,0,1.0,0.0,1.0,1.0,3.95
4,3,0,0,0,1,0,1,0,0,1.0,0.0,1.0,0.0,4.09
4,3,0,0,0,1,0,1,0,1,1.0,1.0,0.0,1.0,2.56
4,3,0,0,0,1,0,1,0,1,1.0,1.0,0.0,0.0,2.67
4,3,0,0,0,1,0,1,0,1,1.0,1.0,1.0,1.0,2.54
4,3,0,0,0,1,0,1,0,1,1.0,1.0,1.0,0.0,2.54
4,3,0,0,0,1,0,1,0,1,1.0,0.0,0.0,1.0,2.61
4,3,0,0,0,1,0,1,0,1,1.0,0.0,0.0,0.0,2.71
4,3,0,0,0,1,0,1,0,1,1.0,0.0,1.0,1.0,2.48
4,3,0,0,0,1,0,1,0,1,1.0,0.0,1.0,0.0,2.55
4,3,0,0,0,1,0,1,0,2,1.0,1.0,0.0,1.0,2.55
4,3,0,0,0,1,0,1,0,2,1.0,1.0,0.0,0.0,2.61
4,3,0,0,0,1,0,1,0,2,1.0,1.0,1.0,1.0,2.45
4,3,0,0,0,1,0,1,0,2,1.0,1.0,1.0,0.0,2.57
4,3,0,0,0,1,0,1,0,2,1.0,0.0,0.0,1.0,2.52
4,3,0,0,0,1,0,1,0,2,1.0,0.0,0.0,0.0,2.7
4,3,0,0,0,1,0,1,0,2,1.0,0.0,1.0,1.0,2.46
4,3,0,0,0,1,0,1,0,2,1.0,0.0,1.0,0.0,2.59
4,3,0,1,0,0,1,0,0,0,1.0,1.0,0.0,1.0,5.32
4,3,0,1,0,0,1,0,0,0,1.0,1.0,0.0,0.0,7.45
4,3,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,8.54
4,3,0,1,0,0,1,0,0,0,1.0,1.0,1.0,0.0,8.56
4,3,0,1,0,0,1,0,0,0,1.0,0.0,0.0,1.0,5.14
4,3,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,7.6
4,3,0,1,0,0,1,0,0,0,1.0,0.0,1.0,1.0,8.9
4,3,0,1,0,0,1,0,0,0,1.0,0.0,1.0,0.0,8.31
4,3,0,1,0,0,1,0,0,1,1.0,1.0,0.0,1.0,5.06
4,3,0,1,0,0,1,0,0,1,1.0,1.0,0.0,0.0,7.09
4,3,0,1,0,0,1,0,0,1,1.0,1.0,1.0,1.0,5.51
4,3,0,1,0,0,1,0,0,1,1.0,1.0,1.0,0.0,7.5
4,3,0,1,0,0,1,0,0,1,1.0,0.0,0.0,1.0,4.97
4,3,0,1,0,0,1,0,0,1,1.0,0.0,0.0,0.0,7.57
4,3,0,1,0,0,1,0,0,1,1.0,0.0,1.0,1.0,5.66
4,3,0,1,0,0,1,0,0,1,1.0,0.0,1.0,0.0,7.6
4,3,0,1,0,0,1,0,0,2,1.0,1.0,0.0,1.0,2.84
4,3,0,1,0,0,1,0,0,2,1.0,1.0,0.0,0.0,8.59
4,3,0,1,0,0,1,0,0,2,1.0,1.0,1.0,1.0,3.39
4,3,0,1,0,0,1,0,0,2,1.0,1.0,1.0,0.0,7.61
4,3,0,1,0,0,1,0,0,2,1.0,0.0,0.0,1.0,2.88
4,3,0,1,0,0,1,0,0,2,1.0,0.0,0.0,0.0,7.6
4,3,0,1,0,0,1,0,0,2,1.0,0.0,1.0,1.0,3.31
4,3,0,1,0,0,1,0,0,2,1.0,0.0,1.0,0.0,7.79
4,3,0,1,0,0,0,0,1,0,1.0,1.0,0.0,1.0,2.53
4,3,0,1,0,0,0,0,1,0,1.0,1.0,0.0,0.0,2.71
4,3,0,1,0,0,0,0,1,0,1.0,1.0,1.0,1.0,3.91
4,3,0,1,0,0,0,0,1,0,1.0,1.0,1.0,0.0,4.14
4,3,0,1,0,0,0,0,1,0,1.0,0.0,0.0,1.0,2.63
4,3,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,2.72
4,3,0,1,0,0,0,0,1,0,1.0,0.0,1.0,1.0,3.88
4,3,0,1,0,0,0,0,1,0,1.0,0.0,1.0,0.0,4.04
4,3,0,1,0,0,0,0,1,1,1.0,1.0,0.0,1.0,2.61
4,3,0,1,0,0,0,0,1,1,1.0,1.0,0.0,0.0,2.67
4,3,0,1,0,0,0,0,1,1,1.0,1.0,1.0,1.0,2.52
4,3,0,1,0,0,0,0,1,1,1.0,1.0,1.0,0.0,2.64
4,3,0,1,0,0,0,0,1,1,1.0,0.0,0.0,1.0,2.63
4,3,0,1,0,0,0,0,1,1,1.0,0.0,0.0,0.0,2.71
4,3,0,1,0,0,0,0,1,1,1.0,0.0,1.0,1.0,2.51
4,3,0,1,0,0,0,0,1,1,1.0,0.0,1.0,0.0,3.9
4,3,0,1,0,0,0,0,1,2,1.0,1.0,0.0,1.0,2.51
4,3,0,1,0,0,0,0,1,2,1.0,1.0,0.0,0.0,2.62
4,3,0,1,0,0,0,0,1,2,1.0,1.0,1.0,1.0,2.49
4,3,0,1,0,0,0,0,1,2,1.0,1.0,1.0,0.0,2.55
4,3,0,1,0,0,0,0,1,2,1.0,0.0,0.0,1.0,2.55
4,3,0,1,0,0,0,0,1,2,1.0,0.0,0.0,0.0,2.67
4,3,0,1,0,0,0,0,1,2,1.0,0.0,1.0,1.0,2.41
4,3,0,1,0,0,0,0,1,2,1.0,0.0,1.0,0.0,2.6
4,3,0,1,0,0,0,1,0,0,1.0,1.0,0.0,1.0,2.61
4,3,0,1,0,0,0,1,0,0,1.0,1.0,0.0,0.0,2.73
4,3,0,1,0,0,0,1,0,0,1.0,1.0,1.0,1.0,3.96
4,3,0,1,0,0,0,1,0,0,1.0,1.0,1.0,0.0,4.13
4,3,0,1,0,0,0,1,0,0,1.0,0.0,0.0,1.0,2.57
4,3,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,2.64
4,3,0,1,0,0,0,1,0,0,1.0,0.0,1.0,1.0,3.87
4,3,0,1,0,0,0,1,0,0,1.0,0.0,1.0,0.0,4.09
4,3,0,1,0,0,0,1,0,1,1.0,1.0,0.0,1.0,2.54
4,3,0,1,0,0,0,1,0,1,1.0,1.0,0.0,0.0,2.65
4,3,0,1,0,0,0,1,0,1,1.0,1.0,1.0,1.0,2.45
4,3,0,1,0,0,0,1,0,1,1.0,1.0,1.0,0.0,2.63
4,3,0,1,0,0,0,1,0,1,1.0,0.0,0.0,1.0,2.61
4,3,0,1,0,0,0,1,0,1,1.0,0.0,0.0,0.0,2.68
4,3,0,1,0,0,0,1,0,1,1.0,0.0,1.0,1.0,2.56
4,3,0,1,0,0,0,1,0,1,1.0,0.0,1.0,0.0,2.58
4,3,0,1,0,0,0,1,0,2,1.0,1.0,0.0,1.0,2.57
4,3,0,1,0,0,0,1,0,2,1.0,1.0,0.0,0.0,2.6
4,3,0,1,0,0,0,1,0,2,1.0,1.0,1.0,1.0,2.5
4,3,0,1,0,0,0,1,0,2,1.0,1.0,1.0,0.0,2.6
4,3,0,1,0,0,0,1,0,2,1.0,0.0,0.0,1.0,2.57
4,3,0,1,0,0,0,1,0,2,1.0,0.0,0.0,0.0,2.68
4,3,0,1,0,0,0,1,0,2,1.0,0.0,1.0,1.0,2.41
4,3,0,1,0,0,0,1,0,2,1.0,0.0,1.0,0.0,2.6
4,4,0,0,1,0,1,0,0,0,0.0,1.0,0.0,1.0,4.9
4,4,0,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,7.61
4,4,0,0,1,0,1,0,0,0,0.0,1.0,1.0,1.0,8.5
4,4,0,0,1,0,1,0,0,0,0.0,1.0,1.0,0.0,7.41
4,4,0,0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,4.96
4,4,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,7.78
4,4,0,0,1,0,1,0,0,0,0.0,0.0,1.0,1.0,8.39
4,4,0,0,1,0,1,0,0,0,0.0,0.0,1.0,0.0,8.07
4,4,0,0,1,0,1,0,0,1,0.0,1.0,0.0,1.0,4.78
4,4,0,0,1,0,1,0,0,1,0.0,1.0,0.0,0.0,7.49
4,4,0,0,1,0,1,0,0,1,0.0,1.0,1.0,1.0,6.84
4,4,0,0,1,0,1,0,0,1,0.0,1.0,1.0,0.0,6.85
4,4,0,0,1,0,1,0,0,1,0.0,0.0,0.0,1.0,5.06
4,4,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0.0,7.59
4,4,0,0,1,0,1,0,0,1,0.0,0.0,1.0,1.0,6.94
4,4,0,0,1,0,1,0,0,1,0.0,0.0,1.0,0.0,6.92
4,4,0,0,1,0,1,0,0,2,0.0,1.0,0.0,1.0,2.76
4,4,0,0,1,0,1,0,0,2,0.0,1.0,0.0,0.0,7.57
4,4,0,0,1,0,1,0,0,2,0.0,1.0,1.0,1.0,6.99
4,4,0,0,1,0,1,0,0,2,0.0,1.0,1.0,0.0,4.99
4,4,0,0,1,0,1,0,0,2,0.0,0.0,0.0,1.0,2.83
4,4,0,0,1,0,1,0,0,2,0.0,0.0,0.0,0.0,8.06
4,4,0,0,1,0,1,0,0,2,0.0,0.0,1.0,1.0,6.9
4,4,0,0,1,0,1,0,0,2,0.0,0.0,1.0,0.0,5.13
4,4,0,0,1,0,0,0,1,0,0.0,1.0,0.0,1.0,2.59
4,4,0,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,2.7
4,4,0,0,1,0,0,0,1,0,0.0,1.0,1.0,1.0,3.81
4,4,0,0,1,0,0,0,1,0,0.0,1.0,1.0,0.0,4.16
4,4,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,2.58
4,4,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,2.64
4,4,0,0,1,0,0,0,1,0,0.0,0.0,1.0,1.0,3.82
4,4,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,4.02
4,4,0,0,1,0,0,0,1,1,0.0,1.0,0.0,1.0,2.66
4,4,0,0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,2.7
4,4,0,0,1,0,0,0,1,1,0.0,1.0,1.0,1.0,2.59
4,4,0,0,1,0,0,0,1,1,0.0,1.0,1.0,0.0,2.68
4,4,0,0,1,0,0,0,1,1,0.0,0.0,0.0,1.0,2.57
4,4,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,2.61
4,4,0,0,1,0,0,0,1,1,0.0,0.0,1.0,1.0,2.58
4,4,0,0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,2.61
4,4,0,0,1,0,0,0,1,2,0.0,1.0,0.0,1.0,2.63
4,4,0,0,1,0,0,0,1,2,0.0,1.0,0.0,0.0,2.69
4,4,0,0,1,0,0,0,1,2,0.0,1.0,1.0,1.0,2.54
4,4,0,0,1,0,0,0,1,2,0.0,1.0,1.0,0.0,2.68
4,4,0,0,1,0,0,0,1,2,0.0,0.0,0.0,1.0,2.6
4,4,0,0,1,0,0,0,1,2,0.0,0.0,0.0,0.0,2.67
4,4,0,0,1,0,0,0,1,2,0.0,0.0,1.0,1.0,2.51
4,4,0,0,1,0,0,0,1,2,0.0,0.0,1.0,0.0,2.63
4,4,0,0,1,0,0,1,0,0,0.0,1.0,0.0,1.0,2.57
4,4,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,2.71
4,4,0,0,1,0,0,1,0,0,0.0,1.0,1.0,1.0,3.86
4,4,0,0,1,0,0,1,0,0,0.0,1.0,1.0,0.0,4.15
4,4,0,0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,2.61
4,4,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2.64
4,4,0,0,1,0,0,1,0,0,0.0,0.0,1.0,1.0,3.86
4,4,0,0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,4.05
4,4,0,0,1,0,0,1,0,1,0.0,1.0,0.0,1.0,2.6
4,4,0,0,1,0,0,1,0,1,0.0,1.0,0.0,0.0,2.7
