Nodes_16,Input_2000,ScatteringOrder_l0,DRAMPowerPerNode,ProcessorPowerPerNode,Ranks,Nesting_DGZ,Nesting_DZG,Nesting_GDZ,Nesting_GZD,Nesting_ZDG,Nesting_ZGD,Layout_0,Dset,Gset,Method_sweep,OMP,PKG_LIMIT,DRAM_LIMIT,AvgInst,AvgIpc,AvgArithFpu,AvgFreq,AvgTemp,ProcessorPower,DRAMPower,ExecTime,Input_12000,ScatteringOrder_l9,Nodes_64,Energy
1,1,1,32.451575,123.479425,96,0,0,0,0,0,1,1,8,2,1,2,100,0,41276300892,2.6956,65976733.88,2.8,35.9098,1975.6708,519.2252,6.4084,0,0,0,15988.29153
1,1,1,30.6650375,91.2792875,96,0,0,0,0,0,1,1,8,4,1,2,50,0,56658535775,2.0018,75811891.25,2.1337,28.4919,1460.4686,490.6406,11.8295,0,0,0,23080.64628
1,1,1,30.91485,101.1909875,96,0,0,0,0,0,1,1,8,4,1,2,55,0,55386754581,2.278,73855449.56,2.3946,29.9903,1619.0558,494.6376,10.0206,0,0,0,21180.47608
1,1,1,31.3585125,110.874625,96,0,0,0,0,0,1,1,8,4,1,2,60,0,51866145553,2.4643,72866865.06,2.5914,31.3497,1773.994,501.7362,8.812,0,0,0,20053.73452
1,1,1,31.5035,119.1986438,96,0,0,0,0,0,1,1,8,4,1,2,65,0,49784235655,2.5599,71478088.94,2.7323,32.5336,1907.1783,504.056,8.0105,0,0,0,19315.19236
1,1,1,31.56245625,123.4026875,96,0,0,0,0,0,1,1,8,4,1,2,70,0,48383602147,2.6087,71166580.75,2.7878,33.7836,1974.443,504.9993,7.8103,0,0,0,19365.1882
1,1,1,31.6764625,124.7517,96,0,0,0,0,0,1,1,8,4,1,2,75,0,47807715707,2.633,71028003.5,2.7984,34.1833,1996.0272,506.8234,7.6099,0,0,0,19046.44278
1,1,1,31.66100625,125.3709875,96,0,0,0,0,0,1,1,8,4,1,2,80,0,47871419015,2.6499,70912573.56,2.8,35.0653,2005.9358,506.5761,7.4096,0,0,0,18616.70817
1,1,1,31.6390625,124.0361188,96,0,0,0,0,0,1,1,8,4,1,2,85,0,47058139086,2.6091,70679930.19,2.8,35.4883,1984.5779,506.225,7.6099,0,0,0,18954.76099
1,1,1,31.616025,124.1046938,96,0,0,0,0,0,1,1,8,4,1,2,90,0,47005997412,2.6059,70755558.75,2.8,35.4605,1985.6751,505.8564,7.6099,0,0,0,18960.30556
1,1,1,31.6501,124.7382813,96,0,0,0,0,0,1,1,8,4,1,2,95,0,48017602580,2.6399,70913444.63,2.8,35.3098,1995.8125,506.4016,7.6099,0,0,0,19041.59908
1,1,1,31.58874375,125.4198063,96,0,0,0,0,0,1,1,8,4,1,2,100,0,48041112665,2.6368,70869637.5,2.8,35.7412,2006.7169,505.4199,7.61,0,0,0,19117.36105
1,1,1,29.9066625,92.348225,96,0,0,0,0,0,1,1,8,8,1,2,50,0,90954981852,1.9964,93221256.88,2.1766,28.6168,1477.5716,478.5066,19.0406,0,0,0,37244.90257
1,1,1,30.03221875,102.0611438,96,0,0,0,0,0,1,1,8,8,1,2,55,0,88927801617,2.2356,91222510.88,2.4189,30.2208,1632.9783,480.5155,16.6295,0,0,0,35146.34515
1,1,1,30.230875,112.0693,96,0,0,0,0,0,1,1,8,8,1,2,60,0,87707973935,2.408,90573814.88,2.6047,31.6683,1793.1088,483.694,15.2206,0,0,0,34654.3047
1,1,1,30.3887375,120.4858313,96,0,0,0,0,0,1,1,8,8,1,2,65,0,80163625145,2.5212,87224937.13,2.7374,32.8772,1927.7733,486.2198,13.2173,0,0,0,31906.471
1,1,1,30.42775625,124.2660063,96,0,0,0,0,0,1,1,8,8,1,2,70,0,79842211912,2.5597,86942476.38,2.7876,34.0807,1988.2561,486.8441,13.017,0,0,0,32218.3793
1,1,1,30.4202625,124.2775625,96,0,0,0,0,0,1,1,8,8,1,2,75,0,78837389941,2.5347,87215773.69,2.7988,34.262,1988.441,486.7242,13.0166,0,0,0,32218.23534
1,1,1,30.4153875,125.0320688,96,0,0,0,0,0,1,1,8,8,1,2,80,0,79327456593,2.5878,87426769.38,2.7999,35.3029,2000.5131,486.6462,12.8166,0,0,0,31876.92588
1,1,1,30.38991875,125.3038,96,0,0,0,0,0,1,1,8,8,1,2,85,0,78903811447,2.5714,86814908,2.8,35.4913,2004.8608,486.2387,12.8166,0,0,0,31927.42585
1,1,1,30.41483125,125.24535,96,0,0,0,0,0,1,1,8,8,1,2,90,0,79287499771,2.5839,87213733.38,2.8,35.5519,2003.9256,486.6373,12.8163,0,0,0,31919.8013
1,1,1,30.3677375,125.32975,96,0,0,0,0,0,1,1,8,8,1,2,95,0,80113901400,2.5707,87363038.5,2.8,35.5208,2005.276,485.8838,13.0169,0,0,0,32427.178
1,1,1,30.42271875,125.6122063,96,0,0,0,0,0,1,1,8,8,1,2,100,0,78170437524,2.5932,87082300.44,2.8,35.927,2009.7953,486.7635,12.6164,0,0,0,31497.58444
1,1,1,29.2752125,93.9245875,96,0,0,0,0,0,1,1,8,16,1,2,50,0,1.60E+11,2.0377,113866209.1,2.2303,28.7583,1502.7934,468.4034,32.8489,0,0,0,64751.64656
1,1,1,29.391025,103.4462938,96,0,0,0,0,0,1,1,8,16,1,2,55,0,1.56E+11,2.2557,112205212.4,2.4471,30.4375,1655.1407,470.2564,28.6471,0,0,0,60886.46326
1,1,1,29.46155,113.1344875,96,0,0,0,0,0,1,1,8,16,1,2,60,0,1.50E+11,2.4178,110788121.6,2.6333,31.9728,1810.1518,471.3848,25.8344,0,0,0,58942.12914
1,1,1,29.50544375,121.0277375,96,0,0,0,0,0,1,1,8,16,1,2,65,0,1.46E+11,2.5227,110221166.6,2.7503,33.428,1936.4438,472.0871,24.2312,0,0,0,58361.59394
1,1,1,29.495475,124.2249688,96,0,0,0,0,0,1,1,8,16,1,2,70,0,1.44E+11,2.5477,109023902.8,2.794,34.5087,1987.5995,471.9276,23.6299,0,0,0,58118.37942
1,1,1,29.55345,124.5757625,96,0,0,0,0,0,1,1,8,16,1,2,75,0,1.43E+11,2.5688,108803154.7,2.7995,34.8467,1993.2122,472.8552,23.2297,0,0,0,57286.00588
1,1,1,29.47813125,124.6715125,96,0,0,0,0,0,1,1,8,16,1,2,80,0,1.41E+11,2.5766,106624778.2,2.8,35.4943,1994.7442,471.6501,22.829,0,0,0,56305.31547
1,1,1,29.4901625,125.0414125,96,0,0,0,0,0,1,1,8,16,1,2,85,0,1.41E+11,2.5612,106932787.9,2.8,35.7355,2000.6626,471.8426,23.0297,0,0,0,56941.053
1,1,1,29.4590375,125.1513875,96,0,0,0,0,0,1,1,8,16,1,2,90,0,1.41E+11,2.5839,107121827.1,2.8,36.0084,2002.4222,471.3446,22.8291,0,0,0,56473.86965
1,1,1,29.45335625,125.1508438,96,0,0,0,0,0,1,1,8,16,1,2,95,0,1.44E+11,2.5752,106693713.5,2.8001,35.7697,2002.4135,471.2537,23.4302,0,0,0,57958.51723
1,1,1,29.43361875,124.7252875,96,0,0,0,0,0,1,1,8,16,1,2,100,0,1.51E+11,2.588,111757823.9,2.8001,35.9616,1995.6046,470.9379,24.4313,0,0,0,60260.83978
1,1,1,28.90883125,94.9096375,96,0,0,0,0,0,1,1,8,32,1,2,50,0,1.94E+11,1.9991,93412005.31,2.2551,28.8616,1518.5542,462.5413,40.4718,0,0,0,80178.50086
1,1,1,28.96553125,104.0494625,96,0,0,0,0,0,1,1,8,32,1,2,55,0,2.01E+11,2.1905,97178799.56,2.4664,30.4416,1664.7914,463.4485,38.2632,0,0,0,81433.26894
1,1,1,28.97054375,113.643275,96,0,0,0,0,0,1,1,8,32,1,2,60,0,1.90E+11,2.3366,91606245.75,2.6319,32.2072,1818.2924,463.5287,34.0444,0,0,0,77683.23026
1,1,1,29.0378625,121.83425,96,0,0,0,0,0,1,1,8,32,1,2,65,0,1.82E+11,2.4256,91110147.81,2.7465,33.5704,1949.348,464.6058,31.44,0,0,0,75894.70747
1,1,1,28.9873875,125.1517125,96,0,0,0,0,0,1,1,8,32,1,2,70,0,1.74E+11,2.4289,87948802.63,2.7933,34.6154,2002.4274,463.7982,30.0375,0,0,0,74079.25146
1,1,1,29.00806875,125.3196313,96,0,0,0,0,0,1,1,8,32,1,2,75,0,1.78E+11,2.4446,88703144.25,2.7991,34.8684,2005.1141,464.1291,30.4382,0,0,0,75159.31837
1,1,1,28.91794375,125.8935563,96,0,0,0,0,0,1,1,8,32,1,2,80,0,1.79E+11,2.4524,89112974.19,2.7999,35.751,2014.2969,462.6871,30.4381,0,0,0,75394.68669
1,1,1,28.99509375,125.2115688,96,0,0,0,0,0,1,1,8,32,1,2,85,0,1.77E+11,2.4401,89174207.06,2.8,35.9768,2003.3851,463.9215,30.2381,0,0,0,74606.6637
1,1,1,28.9432125,125.7374625,96,0,0,0,0,0,1,1,8,32,1,2,90,0,1.78E+11,2.4611,89582384.25,2.8,35.9038,2011.7994,463.0914,30.2377,0,0,0,74835.00554
1,1,1,28.935075,125.7052938,96,0,0,0,0,0,1,1,8,32,1,2,95,0,1.77E+11,2.4563,88482697.56,2.8,35.9648,2011.2847,462.9612,30.0378,0,0,0,74320.9035
1,1,1,28.90668125,125.6925125,96,0,0,0,0,0,1,1,8,32,1,2,100,0,1.77E+11,2.4505,88599115.81,2.8,36.101,2011.0802,462.5069,30.2379,0,0,0,74796.07937
1,1,1,31.12774375,90.62739375,96,0,0,0,0,0,1,1,16,1,1,2,50,0,54635292765,2.1121,70902938.44,2.116,28.7014,1450.0383,498.0439,10.8178,0,0,0,21073.96362
1,1,1,31.63640625,100.4409688,96,0,0,0,0,0,1,1,16,1,1,2,55,0,51782127244,2.4119,69243500.25,2.404,30.3265,1607.0555,506.1825,9.0136,0,0,0,19047.88204
1,1,1,32.176875,110.2616188,96,0,0,0,0,0,1,1,16,1,1,2,60,0,48314928677,2.6558,67358927.13,2.608,31.926,1764.1859,514.83,7.6109,0,0,0,17345.36211
1,1,1,32.41885,117.9547063,96,0,0,0,0,0,1,1,16,1,1,2,65,0,46576001689,2.7803,66695096.69,2.7376,33.1255,1887.2753,518.7016,7.0093,0,0,0,16864.21389
1,1,1,32.6844625,122.7650063,96,0,0,0,0,0,1,1,16,1,1,2,70,0,45992271552,2.9124,66086553.63,2.788,34.4236,1964.2401,522.9514,6.6086,0,0,0,16436.85375
1,1,1,32.68413125,122.879075,96,0,0,0,0,0,1,1,16,1,1,2,75,0,45682603693,2.8984,66172723.44,2.7994,35.1123,1966.0652,522.9461,6.6089,0,0,0,16449.62678
1,1,1,32.62106875,123.9238375,96,0,0,0,0,0,1,1,16,1,1,2,80,0,45872994550,2.905,66188666.25,2.8,36.0831,1982.7814,521.9371,6.6087,0,0,0,16552.93315
1,1,1,32.63366875,123.8261313,96,0,0,0,0,0,1,1,16,1,1,2,85,0,45939779868,2.9149,66088676.38,2.8,36.6574,1981.2181,522.1387,6.6089,0,0,0,16544.43476
1,1,1,32.5993875,123.737125,96,0,0,0,0,0,1,1,16,1,1,2,90,0,45698025544,2.8995,66091244.63,2.8,36.7142,1979.794,521.5902,6.6087,0,0,0,16530.89776
1,1,1,32.4395875,123.5899688,96,0,0,0,0,0,1,1,16,1,1,2,95,0,46290526162,2.8559,66349827.38,2.8,36.4613,1977.4395,519.0334,6.809,0,0,0,16998.48398
1,1,1,32.5928125,123.8447688,96,0,0,0,0,0,1,1,16,1,1,2,100,0,45562111745,2.8851,66258004.13,2.8,36.9156,1981.5163,521.485,6.4085,0,0,0,16040.48383
1,1,1,30.75396875,91.64140625,96,0,0,0,0,0,1,1,16,2,1,2,50,0,60035658007,2.0989,73266243.88,2.1474,28.4466,1466.2625,492.0635,12.0232,0,0,0,23545.34516
1,1,1,31.13394375,101.4347375,96,0,0,0,0,0,1,1,16,2,1,2,55,0,58276551206,2.3817,72507561.06,2.417,30.1376,1622.9558,498.1431,10.2152,0,0,0,21667.44948
1,1,1,31.41090625,111.1148063,96,0,0,0,0,0,1,1,16,2,1,2,60,0,54700712187,2.5486,70966165.5,2.6045,31.7104,1777.8369,502.5745,9.0123,0,0,0,20551.75166
1,1,1,31.69766875,119.861925,96,0,0,0,0,0,1,1,16,2,1,2,65,0,52941465077,2.7015,70149644.63,2.7316,32.9174,1917.7908,507.1627,8.2109,0,0,0,19911.05069
1,1,1,31.79931875,123.758625,96,0,0,0,0,0,1,1,16,2,1,2,70,0,51279988706,2.7606,69544798,2.7879,33.9864,1980.138,508.7891,7.81,0,0,0,19438.52065
1,1,1,31.812925,124.9653875,96,0,0,0,0,0,1,1,16,2,1,2,75,0,51303090014,2.7573,69707334.06,2.7988,34.4266,1999.4462,509.0068,7.81,0,0,0,19591.01793
1,1,1,31.76810625,125.3896063,96,0,0,0,0,0,1,1,16,2,1,2,80,0,51227639848,2.7663,69462143.69,2.8,35.3551,2006.2337,508.2897,7.6101,0,0,0,19135.77453
1,1,1,31.7972,125.3036188,96,0,0,0,0,0,1,1,16,2,1,2,85,0,51609919247,2.7739,69988917,2.8,35.8679,2004.8579,508.7552,7.8102,0,0,0,19631.82103
1,1,1,31.72098125,125.554925,96,0,0,0,0,0,1,1,16,2,1,2,90,0,51184243400,2.7508,69669824.19,2.8,35.7507,2008.8788,507.5357,7.8101,0,0,0,19653.44889
1,1,1,31.71194375,125.3242313,96,0,0,0,0,0,1,1,16,2,1,2,95,0,51402176145,2.7623,69604115.19,2.8,35.6433,2005.1877,507.3911,7.8102,0,0,0,19623.74294
1,1,1,31.69365,125.3955563,96,0,0,0,0,0,1,1,16,2,1,2,100,0,51419445582,2.7587,69603333.56,2.8,35.9802,2006.3289,507.0984,7.8102,0,0,0,19630.3699
1,1,1,29.9514,92.83378125,96,0,0,0,0,0,1,1,16,4,1,2,50,0,96271450326,2.0609,90725441.25,2.1724,28.5393,1485.3405,479.2224,19.4648,0,0,0,38239.82394
1,1,1,30.09045,102.349375,96,0,0,0,0,0,1,1,16,4,1,2,55,0,93395883888,2.2631,90721899.44,2.4245,30.1961,1637.59,481.4472,17.2338,0,0,0,36519.0633
1,1,1,30.3226125,112.1583125,96,0,0,0,0,0,1,1,16,4,1,2,60,0,87049925480,2.4546,86902798.25,2.6105,31.7476,1794.533,485.1618,14.8262,0,0,0,33799.21104
1,1,1,30.4021375,120.6751313,96,0,0,0,0,0,1,1,16,4,1,2,65,0,85743724819,2.5547,86705983.94,2.7418,33.0308,1930.8021,486.4342,14.0182,0,0,0,33885.3019
1,1,1,30.47986875,124.1836,96,0,0,0,0,0,1,1,16,4,1,2,70,0,82647121811,2.6117,85409371.5,2.7906,34.2542,1986.9376,487.6779,13.2169,0,0,0,32706.7456
1,1,1,30.4187,124.6731125,96,0,0,0,0,0,1,1,16,4,1,2,75,0,84465307016,2.6393,84847451.56,2.7992,34.5148,1994.7698,486.6992,13.4175,0,0,0,33295.11031
1,1,1,30.45821875,125.0519813,96,0,0,0,0,0,1,1,16,4,1,2,80,0,83244795803,2.6307,85368685.56,2.8,35.3041,2000.8317,487.3315,13.2172,0,0,0,32886.55065
1,1,1,30.51506875,125.3794313,96,0,0,0,0,0,1,1,16,4,1,2,85,0,81410614970,2.6531,84883362.69,2.8,35.8096,2006.0709,488.2411,12.8167,0,0,0,31968.84861
1,1,1,30.43278125,125.51105,96,0,0,0,0,0,1,1,16,4,1,2,90,0,82899909042,2.6198,84958804,2.8,35.9282,2008.1768,486.9245,13.2171,0,0,0,32978.00339
1,1,1,30.402075,125.2877,96,0,0,0,0,0,1,1,16,4,1,2,95,0,85188013105,2.6519,85191765.19,2.8,35.227,2004.6032,486.4332,13.4175,0,0,0,33423.4809
1,1,1,30.40401875,125.41935,96,0,0,0,0,0,1,1,16,4,1,2,100,0,81535054027,2.6189,84578423.94,2.8,35.96,2006.7096,486.4643,13.0167,0,0,0,32452.8967
1,1,1,29.34893125,93.740225,96,0,0,0,0,0,1,1,16,8,1,2,50,0,1.62E+11,2.0622,113818313.8,2.2252,28.6587,1499.8436,469.5829,32.8886,0,0,0,64771.68039
1,1,1,29.46205625,103.3858188,96,0,0,0,0,0,1,1,16,8,1,2,55,0,1.54E+11,2.2748,110247905.9,2.4498,30.4707,1654.1731,471.3929,28.2391,0,0,0,60024.07083
1,1,1,29.5119125,112.8883625,96,0,0,0,0,0,1,1,16,8,1,2,60,0,1.54E+11,2.4146,109747901.3,2.6235,31.9598,1806.2138,472.1906,26.635,0,0,0,60685.30119
1,1,1,29.58800625,120.8744688,96,0,0,0,0,0,1,1,16,8,1,2,65,0,1.48E+11,2.5295,108491530.8,2.7449,33.2629,1933.9915,473.4081,24.4316,0,0,0,58816.62407
1,1,1,29.56875625,123.9368813,96,0,0,0,0,0,1,1,16,8,1,2,70,0,1.45E+11,2.5693,107550357.2,2.7926,34.4606,1982.9901,473.1001,23.6307,0,0,0,58039.13069
1,1,1,29.5911875,124.786875,96,0,0,0,0,0,1,1,16,8,1,2,75,0,1.44E+11,2.5704,107459487.9,2.799,34.7357,1996.59,473.459,23.4301,0,0,0,57873.49507
1,1,1,29.51700625,125.0555188,96,0,0,0,0,0,1,1,16,8,1,2,80,0,1.48E+11,2.5914,108129484.3,2.7999,35.506,2000.8883,472.2721,23.8305,0,0,0,58936.64891
1,1,1,29.5423375,124.9859,96,0,0,0,0,0,1,1,16,8,1,2,85,0,1.43E+11,2.5684,106135140.5,2.8,35.8595,1999.7744,472.6774,23.2297,0,0,0,57434.31358
1,1,1,29.479625,125.1035188,96,0,0,0,0,0,1,1,16,8,1,2,90,0,1.48E+11,2.5742,108813189.7,2.8,35.8853,2001.6563,471.674,24.0304,0,0,0,59435.11644
1,1,1,29.54965,125.2195938,96,0,0,0,0,0,1,1,16,8,1,2,95,0,1.44E+11,2.5633,107049452,2.8,35.6021,2003.5135,472.7944,23.4299,0,0,0,58019.64647
1,1,1,29.51815,125.2606,96,0,0,0,0,0,1,1,16,8,1,2,100,0,1.46E+11,2.5755,107339933.7,2.8,36.1636,2004.1696,472.2904,23.6304,0,0,0,58519.74038
1,1,1,28.9725,95.19466875,96,0,0,0,0,0,1,1,16,16,1,2,50,0,1.93E+11,1.9267,142845708.9,2.2574,28.8702,1523.1147,463.56,41.8653,0,0,0,83172.73232
1,1,1,29.00576875,104.5212,96,0,0,0,0,0,1,1,16,16,1,2,55,0,1.92E+11,2.1401,142292799.1,2.4766,30.6867,1672.3392,464.0923,37.4523,0,0,0,80014.27347
1,1,1,29.06734375,114.1008,96,0,0,0,0,0,1,1,16,16,1,2,60,0,1.83E+11,2.23,140342406.3,2.6356,32.1786,1825.6128,465.0775,34.4456,0,0,0,78904.2018
1,1,1,29.08265625,122.1674563,96,0,0,0,0,0,1,1,16,16,1,2,65,0,1.79E+11,2.3247,138405403.8,2.7528,33.5222,1954.6793,465.3225,32.2407,0,0,0,78022.55203
1,1,1,29.0686125,125.5202438,96,0,0,0,0,0,1,1,16,16,1,2,70,0,1.81E+11,2.3888,138978233.3,2.7933,34.657,2008.3239,465.0978,31.6396,0,0,0,78258.07322
1,1,1,29.05429375,125.652725,96,0,0,0,0,0,1,1,16,16,1,2,75,0,1.87E+11,2.3789,142235448.6,2.7997,34.8276,2010.4436,464.8687,32.8414,0,0,0,81292.72137
1,1,1,29.0134625,126.0662188,96,0,0,0,0,0,1,1,16,16,1,2,80,0,1.82E+11,2.4094,139610712.9,2.8,35.5955,2017.0595,464.2154,31.6406,0,0,0,78509.0266
1,1,1,29.00586875,126.1934313,96,0,0,0,0,0,1,1,16,16,1,2,85,0,1.87E+11,2.4184,141024739.4,2.8,35.9106,2019.0949,464.0939,32.241,0,0,0,80060.4901
1,1,1,29.00135,126.8608,96,0,0,0,0,0,1,1,16,16,1,2,90,0,1.76E+11,2.3962,138020559.8,2.8,36.059,2029.7728,464.0216,30.6388,0,0,0,76406.86786
1,1,1,29.01651875,126.13645,96,0,0,0,0,0,1,1,16,16,1,2,95,0,1.83E+11,2.3962,140881786.9,2.8,35.9191,2018.1832,464.2643,31.8408,0,0,0,79043.11436
1,1,1,28.99010625,126.3297063,96,0,0,0,0,0,1,1,16,16,1,2,100,0,1.78E+11,2.3864,139396390.3,2.8,36.1313,2021.2753,463.8417,31.2394,0,0,0,77633.56401
1,1,1,28.43811875,95.6170125,96,0,0,0,0,0,1,1,16,32,1,2,50,0,3.92E+11,1.998,132774562.4,2.2795,29.0774,1529.8722,455.0099,81.9255,0,0,0,162612.4585
1,1,1,28.45204375,104.9126438,96,0,0,0,0,0,1,1,16,32,1,2,55,0,3.82E+11,2.2052,128406387.6,2.4926,30.9336,1678.6023,455.2327,72.2949,0,0,0,154265.3879
1,1,1,28.4649125,114.4559,96,0,0,0,0,0,1,1,16,32,1,2,60,0,3.55E+11,2.311,124988082.1,2.6478,32.4882,1831.2944,455.4386,64.0768,0,0,0,146526.5331
1,1,1,28.4815375,122.018175,96,0,0,0,0,0,1,1,16,32,1,2,65,0,3.58E+11,2.4078,126268636.2,2.753,33.7369,1952.2908,455.7046,62.0748,0,0,0,149475.8329
1,1,1,28.47361875,124.8658375,96,0,0,0,0,0,1,1,16,32,1,2,70,0,3.45E+11,2.4307,121147466.1,2.7956,34.7664,1997.8534,455.5779,59.2702,0,0,0,145415.3638
1,1,1,28.47499375,125.5035063,96,0,0,0,0,0,1,1,16,32,1,2,75,0,3.42E+11,2.4077,119655242.4,2.7995,34.9265,2008.0561,455.5999,59.2701,0,0,0,146021.1375
1,1,1,28.3951125,125.3689125,96,0,0,0,0,0,1,1,16,32,1,2,80,0,3.49E+11,2.406,123735127.9,2.8,35.7067,2005.9026,454.3218,60.6701,0,0,0,149262.0604
1,1,1,28.421975,125.6535188,96,0,0,0,0,0,1,1,16,32,1,2,85,0,3.41E+11,2.3836,119787643.9,2.8,35.9367,2010.4563,454.7516,59.6706,0,0,0,147100.4345
1,1,1,28.3821125,125.88145,96,0,0,0,0,0,1,1,16,32,1,2,90,0,3.39E+11,2.3986,120732059.5,2.8,35.9096,2014.1032,454.1138,59.0696,0,0,0,145796.5909
1,1,1,28.40678125,125.604675,96,0,0,0,0,0,1,1,16,32,1,2,95,0,3.46E+11,2.3779,122567576.4,2.8,35.8406,2009.6748,454.5085,60.8709,0,0,0,149997.0552
1,1,1,28.34785625,125.1300313,96,0,0,0,0,0,1,1,16,32,1,2,100,0,3.53E+11,2.4174,122564831.8,2.8001,35.944,2002.0805,453.5657,61.0711,0,0,0,149969.0146
1,1,1,30.569825,92.99040625,96,0,0,0,0,0,1,1,32,1,1,2,50,0,72045792135,2.1142,139248815,2.2039,28.7852,1487.8465,489.1172,14.2263,0,0,0,28124.87869
1,1,1,30.86635625,102.6088063,96,0,0,0,0,0,1,1,32,1,1,2,55,0,69442860002,2.3802,137407825.2,2.4426,30.7858,1641.7409,493.8617,12.223,0,0,0,26103.47058
1,1,1,31.0527375,112.2753813,96,0,0,0,0,0,1,1,32,1,1,2,60,0,66999814370,2.5431,135871462.3,2.6215,32.3198,1796.4061,496.8438,11.0148,0,0,0,25259.689
1,1,1,31.297675,120.5969063,96,0,0,0,0,0,1,1,32,1,1,2,65,0,63989637815,2.6792,134966687.8,2.7431,33.5656,1929.5505,500.7628,10.0132,0,0,0,24335.21314
1,1,1,31.34254375,124.4201375,96,0,0,0,0,0,1,1,32,1,1,2,70,0,64119464300,2.7432,134643734.3,2.7919,34.6327,1990.7222,501.4807,9.8128,0,0,0,24455.48862
1,1,1,31.31429375,124.50185,96,0,0,0,0,0,1,1,32,1,1,2,75,0,65469030000,2.7414,135764597.4,2.7997,35.1064,1992.0296,501.0287,10.0132,0,0,0,24963.49137
1,1,1,31.16210625,124.93145,96,0,0,0,0,0,1,1,32,1,1,2,80,0,66103747402,2.7033,136271612.4,2.8,36.2476,1998.9032,498.5937,10.2132,0,0,0,25507.43534
1,1,1,31.14171875,124.7189688,96,0,0,0,0,0,1,1,32,1,1,2,85,0,66019675777,2.7066,136094887.8,2.8,36.8916,1995.5035,498.2675,10.2132,0,0,0,25469.38198
1,1,1,31.35601875,125.3901438,96,0,0,0,0,0,1,1,32,1,1,2,90,0,64486736452,2.7629,135896777.9,2.8,36.9135,2006.2423,501.6963,9.8127,0,0,0,24609.6491
1,1,1,31.2573875,124.7319188,96,0,0,0,0,0,1,1,32,1,1,2,95,0,63295862042,2.6977,135094089.8,2.8,36.8284,1995.7107,500.1182,9.8128,0,0,0,24491.06983
1,1,1,31.2729,125.276575,96,0,0,0,0,0,1,1,32,1,1,2,100,0,63704892720,2.7186,135421853.5,2.8,37.1059,2004.4252,500.3664,9.8129,0,0,0,24579.26949
1,1,1,29.8781125,93.296925,96,0,0,0,0,0,1,1,32,2,1,2,50,0,1.11E+11,2.0901,150957870.7,2.2141,28.6182,1492.7508,478.0498,22.24,0,0,0,43830.60534
1,1,1,30.09275625,103.34295,96,0,0,0,0,0,1,1,32,2,1,2,55,0,1.05E+11,2.3328,149905335,2.4583,30.5516,1653.4872,481.4841,18.8262,0,0,0,40193.39669
1,1,1,30.21838125,113.0640125,96,0,0,0,0,0,1,1,32,2,1,2,60,0,99597179365,2.4804,147623206,2.6373,32.131,1809.0242,483.4941,16.622,0,0,0,38106.23918
1,1,1,30.39716875,121.029275,96,0,0,0,0,0,1,1,32,2,1,2,65,0,94607008878,2.5963,145110096.6,2.7474,33.4744,1936.4684,486.3547,15.2201,0,0,0,36875.60986
1,1,1,30.36231875,124.2289563,96,0,0,0,0,0,1,1,32,2,1,2,70,0,98452016480,2.6711,145177102.7,2.7936,34.4543,1987.6633,485.7971,15.4197,0,0,0,38140.01733
1,1,1,30.4245375,125.0426375,96,0,0,0,0,0,1,1,32,2,1,2,75,0,94141977133,2.6534,145616206.1,2.7996,34.7408,2000.6822,486.7926,14.8193,0,0,0,36862.6353
1,1,1,30.3315375,124.9751563,96,0,0,0,0,0,1,1,32,2,1,2,80,0,94723906062,2.6364,146158823.4,2.8,35.4974,1999.6025,485.3046,15.0194,0,0,0,37321.8137
1,1,1,30.371475,125.6935,96,0,0,0,0,0,1,1,32,2,1,2,85,0,96041121460,2.6754,145207604.4,2.8,36.1427,2011.096,485.9436,15.0195,0,0,0,37504.28627
1,1,1,30.36783125,125.5230875,96,0,0,0,0,0,1,1,32,2,1,2,90,0,94515331305,2.6684,144757646,2.8,36.164,2008.3694,485.8853,14.8192,0,0,0,36962.85925
1,1,1,30.35315,124.8591063,96,0,0,0,0,0,1,1,32,2,1,2,95,0,96569473760,2.6502,146613370.4,2.8,36.0053,1997.7457,485.6504,15.2202,0,0,0,37797.78532
1,1,1,30.3907,125.590025,96,0,0,0,0,0,1,1,32,2,1,2,100,0,93173479542,2.6689,145679634.7,2.8,36.1025,2009.4404,486.2512,14.6191,0,0,0,36484.76507
1,1,1,29.36051875,94.0037625,96,0,0,0,0,0,1,1,32,4,1,2,50,0,1.72E+11,2.1013,167264348.1,2.2283,28.6804,1504.0602,469.7683,34.2656,0,0,0,67634.41785
1,1,1,29.46708125,103.6139,96,0,0,0,0,0,1,1,32,4,1,2,55,0,1.68E+11,2.3101,166699906.9,2.4536,30.803,1657.8224,471.4733,30.4486,0,0,0,64834.07305
1,1,1,29.556475,113.4604563,96,0,0,0,0,0,1,1,32,4,1,2,60,0,1.59E+11,2.4616,163019299.8,2.6337,32.2793,1815.3673,472.9036,27.0356,0,0,0,61864.77674
1,1,1,29.62896875,121.3342875,96,0,0,0,0,0,1,1,32,4,1,2,65,0,1.54E+11,2.5969,162171855,2.7476,33.5225,1941.3486,474.0635,24.8321,0,0,0,59979.75481
1,1,1,29.62011875,124.2186063,96,0,0,0,0,0,1,1,32,4,1,2,70,0,1.59E+11,2.6414,162926082.7,2.7932,34.6148,1987.4977,473.9219,25.2321,0,0,0,62106.78549
