gratio,rhorx,rhory,rhohx,rhohy,rhoratio,sgrain,ortho,ExecTime
1.28,28,8,20,70,2,128,32,2.05169
1.28,28,8,35,10,0.5,32,16,1.44822
1.28,28,8,35,10,0.5,32,32,1.455
1.28,28,8,35,10,0.5,64,16,1.64432
1.28,28,8,35,10,0.5,64,32,1.63824
1.28,28,8,35,10,0.5,128,16,2.62917
1.28,28,8,35,10,0.5,128,32,2.14188
1.28,28,8,35,10,1,32,16,1.29937
1.28,28,8,35,10,1,32,32,1.3662
1.28,28,8,35,10,1,64,16,1.5088
1.28,28,8,35,10,1,64,32,1.48289
1.28,28,8,35,10,1,128,16,2.5225
1.28,28,8,35,10,1,128,32,2.04644
1.28,28,8,35,10,2,32,16,1.25423
1.28,28,8,35,10,2,32,32,1.27447
1.28,28,8,35,10,2,64,16,1.44299
1.28,28,8,35,10,2,64,32,1.41115
1.28,28,8,35,10,2,128,16,2.45762
1.28,28,8,35,10,2,128,32,1.95971
1.28,28,8,35,20,0.5,32,16,1.48689
1.28,28,8,35,20,0.5,32,32,1.50769
1.28,28,8,35,20,0.5,64,16,1.62179
1.28,28,8,35,20,0.5,64,32,1.61843
1.28,28,8,35,20,0.5,128,16,2.64411
1.28,28,8,35,20,0.5,128,32,2.15404
1.28,28,8,35,20,1,32,16,1.34957
1.28,28,8,35,20,1,32,32,1.39246
1.28,28,8,35,20,1,64,16,1.50671
1.28,28,8,35,20,1,64,32,1.4912
1.28,28,8,35,20,1,128,16,2.55355
1.28,28,8,35,20,1,128,32,2.06223
1.28,28,8,35,20,2,32,16,1.26637
1.28,28,8,35,20,2,32,32,1.2867
1.28,28,8,35,20,2,64,16,1.45972
1.28,28,8,35,20,2,64,32,1.43926
1.28,28,8,35,20,2,128,16,2.46599
1.28,28,8,35,20,2,128,32,1.97302
1.28,28,8,35,35,0.5,32,16,1.47923
1.28,28,8,35,35,0.5,32,32,1.53541
1.28,28,8,35,35,0.5,64,16,1.67025
1.28,28,8,35,35,0.5,64,32,1.64011
1.28,28,8,35,35,0.5,128,16,2.66011
1.28,28,8,35,35,0.5,128,32,2.19502
1.28,28,8,35,35,1,32,16,1.41829
1.28,28,8,35,35,1,32,32,1.44962
1.28,28,8,35,35,1,64,16,1.5897
1.28,28,8,35,35,1,64,32,1.59201
1.28,28,8,35,35,1,128,16,2.58406
1.28,28,8,35,35,1,128,32,2.14343
1.28,28,8,35,35,2,32,16,1.3576
1.28,28,8,35,35,2,32,32,1.40586
1.28,28,8,35,35,2,64,16,1.58352
1.28,28,8,35,35,2,64,32,1.52812
1.28,28,8,35,35,2,128,16,2.56055
1.28,28,8,35,35,2,128,32,2.06788
1.28,28,8,35,70,0.5,32,16,1.91593
1.28,28,8,35,70,0.5,32,32,1.93265
1.28,28,8,35,70,0.5,64,16,2.07768
1.28,28,8,35,70,0.5,64,32,2.0637
1.28,28,8,35,70,0.5,128,16,3.11918
1.28,28,8,35,70,0.5,128,32,2.59014
1.28,28,8,35,70,1,32,16,1.9501
1.28,28,8,35,70,1,32,32,1.9936
1.28,28,8,35,70,1,64,16,2.14076
1.28,28,8,35,70,1,64,32,2.1043
1.28,28,8,35,70,1,128,16,3.11613
1.28,28,8,35,70,1,128,32,2.69231
1.28,28,8,35,70,2,32,16,1.91271
1.28,28,8,35,70,2,32,32,1.94158
1.28,28,8,35,70,2,64,16,2.08161
1.28,28,8,35,70,2,64,32,2.0765
1.28,28,8,35,70,2,128,16,3.10641
1.28,28,8,35,70,2,128,32,2.60519
1.28,28,8,70,10,0.5,32,16,1.4804
1.28,28,8,70,10,0.5,32,32,1.4984
1.28,28,8,70,10,0.5,64,16,1.63799
1.28,28,8,70,10,0.5,64,32,1.60857
1.28,28,8,70,10,0.5,128,16,2.6366
1.28,28,8,70,10,0.5,128,32,2.15275
1.28,28,8,70,10,1,32,16,1.31773
1.28,28,8,70,10,1,32,32,1.3804
1.28,28,8,70,10,1,64,16,1.54642
1.28,28,8,70,10,1,64,32,1.50818
1.28,28,8,70,10,1,128,16,2.55464
1.28,28,8,70,10,1,128,32,2.08471
1.28,28,8,70,10,2,32,16,1.25546
1.28,28,8,70,10,2,32,32,1.30329
1.28,28,8,70,10,2,64,16,1.46869
1.28,28,8,70,10,2,64,32,1.4311
1.28,28,8,70,10,2,128,16,2.44942
1.28,28,8,70,10,2,128,32,1.99708
1.28,28,8,70,20,0.5,32,16,1.54801
1.28,28,8,70,20,0.5,32,32,1.59383
1.28,28,8,70,20,0.5,64,16,1.7635
1.28,28,8,70,20,0.5,64,32,1.73575
1.28,28,8,70,20,0.5,128,16,2.68104
1.28,28,8,70,20,0.5,128,32,2.2508
1.28,28,8,70,20,1,32,16,1.47542
1.28,28,8,70,20,1,32,32,1.50648
1.28,28,8,70,20,1,64,16,1.6443
1.28,28,8,70,20,1,64,32,1.62263
1.28,28,8,70,20,1,128,16,2.62427
1.28,28,8,70,20,1,128,32,2.1584
1.28,28,8,70,20,2,32,16,1.39421
1.28,28,8,70,20,2,32,32,1.44392
1.28,28,8,70,20,2,64,16,1.59169
1.28,28,8,70,20,2,64,32,1.59686
1.28,28,8,70,20,2,128,16,2.59751
1.28,28,8,70,20,2,128,32,2.14134
1.28,28,8,70,35,0.5,32,16,2.18268
1.28,28,8,70,35,0.5,32,32,2.24392
1.28,28,8,70,35,0.5,64,16,2.38947
1.28,28,8,70,35,0.5,64,32,2.37978
1.28,28,8,70,35,0.5,128,16,3.41604
1.28,28,8,70,35,0.5,128,32,2.93866
1.28,28,8,70,35,1,32,16,2.15945
1.28,28,8,70,35,1,32,32,2.21869
1.28,28,8,70,35,1,64,16,2.35787
1.28,28,8,70,35,1,64,32,2.36474
1.28,28,8,70,35,1,128,16,3.3889
1.28,28,8,70,35,1,128,32,2.89885
1.28,28,8,70,35,2,32,16,2.14015
1.28,28,8,70,35,2,32,32,2.19012
1.28,28,8,70,35,2,64,16,2.3306
1.28,28,8,70,35,2,64,32,2.33624
1.28,28,8,70,35,2,128,16,3.39055
1.28,28,8,70,35,2,128,32,2.86522
1.28,28,8,70,70,0.5,32,16,2.40266
1.28,28,8,70,70,0.5,32,32,2.45503
1.28,28,8,70,70,0.5,64,16,2.61758
1.28,28,8,70,70,0.5,64,32,2.5615
1.28,28,8,70,70,0.5,128,16,3.54738
1.28,28,8,70,70,0.5,128,32,3.12195
1.28,28,8,70,70,1,32,16,2.77362
1.28,28,8,70,70,1,32,32,2.90097
1.28,28,8,70,70,1,64,16,2.99249
1.28,28,8,70,70,1,64,32,2.95181
1.28,28,8,70,70,1,128,16,4.00943
1.28,28,8,70,70,1,128,32,3.53806
1.28,28,8,70,70,2,32,16,2.80556
1.28,28,8,70,70,2,32,32,2.85941
1.28,28,8,70,70,2,64,16,2.98312
1.28,28,8,70,70,2,64,32,2.96007
1.28,28,8,70,70,2,128,16,3.99163
1.28,28,8,70,70,2,128,32,3.53253
1.28,28,16,10,10,0.5,32,16,1.46921
1.28,28,16,10,10,0.5,32,32,1.48476
1.28,28,16,10,10,0.5,64,16,1.63002
1.28,28,16,10,10,0.5,64,32,1.65981
1.28,28,16,10,10,0.5,128,16,2.65351
1.28,28,16,10,10,0.5,128,32,2.16695
1.28,28,16,10,10,1,32,16,1.38845
1.28,28,16,10,10,1,32,32,1.38281
1.28,28,16,10,10,1,64,16,1.56151
1.28,28,16,10,10,1,64,32,1.5414
1.28,28,16,10,10,1,128,16,2.59715
1.28,28,16,10,10,1,128,32,2.10065
1.28,28,16,10,10,2,32,16,1.32506
1.28,28,16,10,10,2,32,32,1.32766
1.28,28,16,10,10,2,64,16,1.50422
1.28,28,16,10,10,2,64,32,1.48756
1.28,28,16,10,10,2,128,16,2.53162
1.28,28,16,10,10,2,128,32,2.02227
1.28,28,16,10,20,0.5,32,16,1.48948
1.28,28,16,10,20,0.5,32,32,1.47723
1.28,28,16,10,20,0.5,64,16,1.63492
1.28,28,16,10,20,0.5,64,32,1.64103
1.28,28,16,10,20,0.5,128,16,2.66295
1.28,28,16,10,20,0.5,128,32,2.15108
1.28,28,16,10,20,1,32,16,1.36118
1.28,28,16,10,20,1,32,32,1.38842
1.28,28,16,10,20,1,64,16,1.55493
1.28,28,16,10,20,1,64,32,1.54551
1.28,28,16,10,20,1,128,16,2.56202
1.28,28,16,10,20,1,128,32,2.07692
1.28,28,16,10,20,2,32,16,1.29458
1.28,28,16,10,20,2,32,32,1.321
1.28,28,16,10,20,2,64,16,1.49228
1.28,28,16,10,20,2,64,32,1.47927
1.28,28,16,10,20,2,128,16,2.49901
1.28,28,16,10,20,2,128,32,2.02266
1.28,28,16,10,35,0.5,32,16,1.4611
1.28,28,16,10,35,0.5,32,32,1.48259
1.28,28,16,10,35,0.5,64,16,1.64289
1.28,28,16,10,35,0.5,64,32,1.62476
1.28,28,16,10,35,0.5,128,16,2.64258
1.28,28,16,10,35,0.5,128,32,2.16204
1.28,28,16,10,35,1,32,16,1.37639
1.28,28,16,10,35,1,32,32,1.40382
1.28,28,16,10,35,1,64,16,1.60364
1.28,28,16,10,35,1,64,32,1.5468
1.28,28,16,10,35,1,128,16,2.57862
1.28,28,16,10,35,1,128,32,2.08055
1.28,28,16,10,35,2,32,16,1.29106
1.28,28,16,10,35,2,32,32,1.3154
1.28,28,16,10,35,2,64,16,1.49434
1.28,28,16,10,35,2,64,32,1.46274
1.28,28,16,10,35,2,128,16,2.50856
1.28,28,16,10,35,2,128,32,2.02252
1.28,28,16,10,70,0.5,32,16,1.45494
1.28,28,16,10,70,0.5,32,32,1.4838
1.28,28,16,10,70,0.5,64,16,1.6447
1.28,28,16,10,70,0.5,64,32,1.63424
1.28,28,16,10,70,0.5,128,16,2.6828
1.28,28,16,10,70,0.5,128,32,2.18327
1.28,28,16,10,70,1,32,16,1.39758
1.28,28,16,10,70,1,32,32,1.4016
1.28,28,16,10,70,1,64,16,1.58571
1.28,28,16,10,70,1,64,32,1.56823
1.28,28,16,10,70,1,128,16,2.59851
1.28,28,16,10,70,1,128,32,2.14045
1.28,28,16,10,70,2,32,16,1.33906
1.28,28,16,10,70,2,32,32,1.36505
1.28,28,16,10,70,2,64,16,1.51031
1.28,28,16,10,70,2,64,32,1.49154
1.28,28,16,10,70,2,128,16,2.51858
1.28,28,16,10,70,2,128,32,2.04775
1.28,28,16,20,10,0.5,32,16,1.44497
1.28,28,16,20,10,0.5,32,32,1.49878
1.28,28,16,20,10,0.5,64,16,1.64669
1.28,28,16,20,10,0.5,64,32,1.62435
1.28,28,16,20,10,0.5,128,16,2.64712
1.28,28,16,20,10,0.5,128,32,2.15881
1.28,28,16,20,10,1,32,16,1.36454
1.28,28,16,20,10,1,32,32,1.37338
1.28,28,16,20,10,1,64,16,1.58118
1.28,28,16,20,10,1,64,32,1.53473
1.28,28,16,20,10,1,128,16,2.57586
1.28,28,16,20,10,1,128,32,2.10429
1.28,28,16,20,10,2,32,16,1.28562
1.28,28,16,20,10,2,32,32,1.31985
1.28,28,16,20,10,2,64,16,1.50053
1.28,28,16,20,10,2,64,32,1.47174
1.28,28,16,20,10,2,128,16,2.52301
1.28,28,16,20,10,2,128,32,2.00559
1.28,28,16,20,20,0.5,32,16,1.45233
1.28,28,16,20,20,0.5,32,32,1.51595
1.28,28,16,20,20,0.5,64,16,1.65511
1.28,28,16,20,20,0.5,64,32,1.61478
1.28,28,16,20,20,0.5,128,16,2.70806
1.28,28,16,20,20,0.5,128,32,2.17672
1.28,28,16,20,20,1,32,16,1.41707
1.28,28,16,20,20,1,32,32,1.43062
1.28,28,16,20,20,1,64,16,1.55708
1.28,28,16,20,20,1,64,32,1.56697
1.28,28,16,20,20,1,128,16,2.59335
1.28,28,16,20,20,1,128,32,2.10738
1.28,28,16,20,20,2,32,16,1.32202
1.28,28,16,20,20,2,32,32,1.33329
1.28,28,16,20,20,2,64,16,1.50775
1.28,28,16,20,20,2,64,32,1.48188
1.28,28,16,20,20,2,128,16,2.52674
1.28,28,16,20,20,2,128,32,2.03332
1.28,28,16,20,35,0.5,32,16,1.44783
1.28,28,16,20,35,0.5,32,32,1.50683
1.28,28,16,20,35,0.5,64,16,1.66792
1.28,28,16,20,35,0.5,64,32,1.65123
1.28,28,16,20,35,0.5,128,16,2.70588
1.28,28,16,20,35,0.5,128,32,2.18886
1.28,28,16,20,35,1,32,16,1.43176
1.28,28,16,20,35,1,32,32,1.45575
1.28,28,16,20,35,1,64,16,1.58852
1.28,28,16,20,35,1,64,32,1.59632
1.28,28,16,20,35,1,128,16,2.61459
1.28,28,16,20,35,1,128,32,2.11847
1.28,28,16,20,35,2,32,16,1.34849
1.28,28,16,20,35,2,32,32,1.37717
1.28,28,16,20,35,2,64,16,1.54806
1.28,28,16,20,35,2,64,32,1.51913
1.28,28,16,20,35,2,128,16,2.55953
1.28,28,16,20,35,2,128,32,2.06053
1.28,28,16,20,70,0.5,32,16,1.55277
1.28,28,16,20,70,0.5,32,32,1.61172
1.28,28,16,20,70,0.5,64,16,1.72738
1.28,28,16,20,70,0.5,64,32,1.72451
1.28,28,16,20,70,0.5,128,16,2.7753
1.28,28,16,20,70,0.5,128,32,2.2992
1.28,28,16,20,70,1,32,16,1.59777
1.28,28,16,20,70,1,32,32,1.64367
1.28,28,16,20,70,1,64,16,1.76955
1.28,28,16,20,70,1,64,32,1.7632
1.28,28,16,20,70,1,128,16,2.79126
1.28,28,16,20,70,1,128,32,2.32115
1.28,28,16,20,70,2,32,16,1.60597
1.28,28,16,20,70,2,32,32,1.65078
1.28,28,16,20,70,2,64,16,1.81335
1.28,28,16,20,70,2,64,32,1.77629
1.28,28,16,20,70,2,128,16,2.85782
1.28,28,16,20,70,2,128,32,2.33423
1.28,28,16,35,10,0.5,32,16,1.45748
1.28,28,16,35,10,0.5,32,32,1.48919
1.28,28,16,35,10,0.5,64,16,1.66462
1.28,28,16,35,10,0.5,64,32,1.62412
1.28,28,16,35,10,0.5,128,16,2.64831
1.28,28,16,35,10,0.5,128,32,2.17859
1.28,28,16,35,10,1,32,16,1.34657
1.28,28,16,35,10,1,32,32,1.40699
1.28,28,16,35,10,1,64,16,1.58111
1.28,28,16,35,10,1,64,32,1.55079
1.28,28,16,35,10,1,128,16,2.58249
1.28,28,16,35,10,1,128,32,2.09274
1.28,28,16,35,10,2,32,16,1.29304
1.28,28,16,35,10,2,32,32,1.33474
1.28,28,16,35,10,2,64,16,1.49146
1.28,28,16,35,10,2,64,32,1.47434
1.28,28,16,35,10,2,128,16,2.50295
1.28,28,16,35,10,2,128,32,2.02619
1.28,28,16,35,20,0.5,32,16,1.49392
1.28,28,16,35,20,0.5,32,32,1.51736
1.28,28,16,35,20,0.5,64,16,1.65462
1.28,28,16,35,20,0.5,64,32,1.64138
1.28,28,16,35,20,0.5,128,16,2.6761
1.28,28,16,35,20,0.5,128,32,2.20346
1.28,28,16,35,20,1,32,16,1.39568
1.28,28,16,35,20,1,32,32,1.46499
1.28,28,16,35,20,1,64,16,1.60613
1.28,28,16,35,20,1,64,32,1.57316
1.28,28,16,35,20,1,128,16,2.62667
1.28,28,16,35,20,1,128,32,2.13319
1.28,28,16,35,20,2,32,16,1.34893
1.28,28,16,35,20,2,32,32,1.39745
1.28,28,16,35,20,2,64,16,1.54488
1.28,28,16,35,20,2,64,32,1.51968
1.28,28,16,35,20,2,128,16,2.55678
1.28,28,16,35,20,2,128,32,2.07041
1.28,28,16,35,35,0.5,32,16,1.62338
1.28,28,16,35,35,0.5,32,32,1.67239
1.28,28,16,35,35,0.5,64,16,1.80781
1.28,28,16,35,35,0.5,64,32,1.78819
1.28,28,16,35,35,0.5,128,16,2.8425
1.28,28,16,35,35,0.5,128,32,2.3578
1.28,28,16,35,35,1,32,16,1.62265
1.28,28,16,35,35,1,32,32,1.68046
1.28,28,16,35,35,1,64,16,1.80729
1.28,28,16,35,35,1,64,32,1.8014
1.28,28,16,35,35,1,128,16,2.80685
1.28,28,16,35,35,1,128,32,2.33946
1.28,28,16,35,35,2,32,16,1.6178
1.28,28,16,35,35,2,32,32,1.67164
1.28,28,16,35,35,2,64,16,1.81494
1.28,28,16,35,35,2,64,32,1.79749
1.28,28,16,35,35,2,128,16,2.81453
1.28,28,16,35,35,2,128,32,2.34579
1.28,28,16,35,70,0.5,32,16,2.03145
1.28,28,16,35,70,0.5,32,32,2.10766
1.28,28,16,35,70,0.5,64,16,2.17885
1.28,28,16,35,70,0.5,64,32,2.19426
1.28,28,16,35,70,0.5,128,16,3.22824
1.28,28,16,35,70,0.5,128,32,2.71918
1.28,28,16,35,70,1,32,16,2.03717
1.28,28,16,35,70,1,32,32,2.10481
1.28,28,16,35,70,1,64,16,2.2147
1.28,28,16,35,70,1,64,32,2.20209
1.28,28,16,35,70,1,128,16,3.22604
1.28,28,16,35,70,1,128,32,2.79186
1.28,28,16,35,70,2,32,16,2.01932
1.28,28,16,35,70,2,32,32,2.06964
1.28,28,16,35,70,2,64,16,2.1902
1.28,28,16,35,70,2,64,32,2.16699
1.28,28,16,35,70,2,128,16,3.22696
1.28,28,16,35,70,2,128,32,2.75015
1.28,28,16,70,10,0.5,32,16,1.47008
1.28,28,16,70,10,0.5,32,32,1.51181
1.28,28,16,70,10,0.5,64,16,1.65632
1.28,28,16,70,10,0.5,64,32,1.6489
1.28,28,16,70,10,0.5,128,16,2.67634
1.28,28,16,70,10,0.5,128,32,2.18787
1.28,28,16,70,10,1,32,16,1.40352
1.28,28,16,70,10,1,32,32,1.43984
1.28,28,16,70,10,1,64,16,1.61172
1.28,28,16,70,10,1,64,32,1.58894
1.28,28,16,70,10,1,128,16,2.61946
1.28,28,16,70,10,1,128,32,2.09366
1.28,28,16,70,10,2,32,16,1.36347
1.28,28,16,70,10,2,32,32,1.39324
1.28,28,16,70,10,2,64,16,1.53093
1.28,28,16,70,10,2,64,32,1.51155
1.28,28,16,70,10,2,128,16,2.57356
1.28,28,16,70,10,2,128,32,2.07035
1.28,28,16,70,20,0.5,32,16,1.85504
1.28,28,16,70,20,0.5,32,32,1.87996
1.28,28,16,70,20,0.5,64,16,2.01802
1.28,28,16,70,20,0.5,64,32,1.99295
1.28,28,16,70,20,0.5,128,16,3.02539
1.28,28,16,70,20,0.5,128,32,2.5476
1.28,28,16,70,20,1,32,16,1.71052
1.28,28,16,70,20,1,32,32,1.73583
1.28,28,16,70,20,1,64,16,1.92553
1.28,28,16,70,20,1,64,32,1.88652
1.28,28,16,70,20,1,128,16,2.92832
1.28,28,16,70,20,1,128,32,2.4479
1.28,28,16,70,20,2,32,16,1.72774
1.28,28,16,70,20,2,32,32,1.80064
1.28,28,16,70,20,2,64,16,1.90707
1.28,28,16,70,20,2,64,32,1.90701
1.28,28,16,70,20,2,128,16,2.95992
1.28,28,16,70,20,2,128,32,2.43824
1.28,28,16,70,35,0.5,32,16,2.29355
1.28,28,16,70,35,0.5,32,32,2.33308
1.28,28,16,70,35,0.5,64,16,2.49273
1.28,28,16,70,35,0.5,64,32,2.45409
1.28,28,16,70,35,0.5,128,16,3.40753
1.28,28,16,70,35,0.5,128,32,2.99137
1.28,28,16,70,35,1,32,16,2.27058
1.28,28,16,70,35,1,32,32,2.34678
1.28,28,16,70,35,1,64,16,2.45065
1.28,28,16,70,35,1,64,32,2.47071
1.28,28,16,70,35,1,128,16,3.50274
1.28,28,16,70,35,1,128,32,3.02574
1.28,28,16,70,35,2,32,16,2.27467
1.28,28,16,70,35,2,32,32,2.33592
1.28,28,16,70,35,2,64,16,2.4767
1.28,28,16,70,35,2,64,32,2.39671
1.28,28,16,70,35,2,128,16,3.487
1.28,28,16,70,35,2,128,32,3.00109
1.28,28,16,70,70,0.5,32,16,2.4408
1.28,28,16,70,70,0.5,32,32,2.52105
1.28,28,16,70,70,0.5,64,16,2.60513
1.28,28,16,70,70,0.5,64,32,2.60022
1.28,28,16,70,70,0.5,128,16,3.65595
1.28,28,16,70,70,0.5,128,32,3.19296
1.28,28,16,70,70,1,32,16,2.81955
1.28,28,16,70,70,1,32,32,2.83796
1.28,28,16,70,70,1,64,16,3.05326
1.28,28,16,70,70,1,64,32,2.98443
1.28,28,16,70,70,1,128,16,4.03594
1.28,28,16,70,70,1,128,32,3.54754
1.28,28,16,70,70,2,32,16,2.81692
1.28,28,16,70,70,2,32,32,2.89657
1.28,28,16,70,70,2,64,16,3.01492
1.28,28,16,70,70,2,64,32,2.92447
1.28,28,16,70,70,2,128,16,4.05108
1.28,28,16,70,70,2,128,32,3.55153
1.28,28,28,10,10,0.5,32,16,1.66799
1.28,28,28,10,10,0.5,32,32,1.69021
1.28,28,28,10,10,0.5,64,16,1.88533
1.28,28,28,10,10,0.5,64,32,1.83566
1.28,28,28,10,10,0.5,128,16,2.85667
1.28,28,28,10,10,0.5,128,32,2.38742
1.28,28,28,10,10,1,32,16,1.67216
1.28,28,28,10,10,1,32,32,1.66416
1.28,28,28,10,10,1,64,16,1.83628
1.28,28,28,10,10,1,64,32,1.7961
1.28,28,28,10,10,1,128,16,2.83995
1.28,28,28,10,10,1,128,32,2.33427
1.28,28,28,10,10,2,32,16,1.56936
1.28,28,28,10,10,2,32,32,1.58676
1.28,28,28,10,10,2,64,16,1.76375
1.28,28,28,10,10,2,64,32,1.72638
1.28,28,28,10,10,2,128,16,2.77734
1.28,28,28,10,10,2,128,32,2.27539
1.28,28,28,10,20,0.5,32,16,1.67377
1.28,28,28,10,20,0.5,32,32,1.71098
1.28,28,28,10,20,0.5,64,16,1.8599
1.28,28,28,10,20,0.5,64,32,1.8486
1.28,28,28,10,20,0.5,128,16,2.86635
1.28,28,28,10,20,0.5,128,32,2.3788
1.28,28,28,10,20,1,32,16,1.65149
1.28,28,28,10,20,1,32,32,1.68885
1.28,28,28,10,20,1,64,16,1.83915
1.28,28,28,10,20,1,64,32,1.81169
1.28,28,28,10,20,1,128,16,2.84885
1.28,28,28,10,20,1,128,32,2.37637
1.28,28,28,10,20,2,32,16,1.6139
1.28,28,28,10,20,2,32,32,1.62683
1.28,28,28,10,20,2,64,16,1.79261
1.28,28,28,10,20,2,64,32,1.76391
1.28,28,28,10,20,2,128,16,2.8148
1.28,28,28,10,20,2,128,32,2.29749
1.28,28,28,10,35,0.5,32,16,1.67306
1.28,28,28,10,35,0.5,32,32,1.68111
1.28,28,28,10,35,0.5,64,16,1.85987
1.28,28,28,10,35,0.5,64,32,1.85488
1.28,28,28,10,35,0.5,128,16,2.87794
1.28,28,28,10,35,0.5,128,32,2.46122
1.28,28,28,10,35,1,32,16,1.63776
1.28,28,28,10,35,1,32,32,1.65777
1.28,28,28,10,35,1,64,16,1.82347
1.28,28,28,10,35,1,64,32,1.83859
1.28,28,28,10,35,1,128,16,2.87172
1.28,28,28,10,35,1,128,32,2.33288
1.28,28,28,10,35,2,32,16,1.61739
1.28,28,28,10,35,2,32,32,1.62316
1.28,28,28,10,35,2,64,16,1.78953
1.28,28,28,10,35,2,64,32,1.78327
1.28,28,28,10,35,2,128,16,2.79395
1.28,28,28,10,35,2,128,32,2.34389
1.28,28,28,10,70,0.5,32,16,1.68387
1.28,28,28,10,70,0.5,32,32,1.70756
1.28,28,28,10,70,0.5,64,16,1.88607
1.28,28,28,10,70,0.5,64,32,1.83791
1.28,28,28,10,70,0.5,128,16,2.86387
1.28,28,28,10,70,0.5,128,32,2.4026
1.28,28,28,10,70,1,32,16,1.66435
1.28,28,28,10,70,1,32,32,1.67821
1.28,28,28,10,70,1,64,16,1.85053
1.28,28,28,10,70,1,64,32,1.8062
1.28,28,28,10,70,1,128,16,2.84862
1.28,28,28,10,70,1,128,32,2.40763
1.28,28,28,10,70,2,32,16,1.62175
1.28,28,28,10,70,2,32,32,1.655
1.28,28,28,10,70,2,64,16,1.78043
1.28,28,28,10,70,2,64,32,1.81755
1.28,28,28,10,70,2,128,16,2.84414
1.28,28,28,10,70,2,128,32,2.33865
1.28,28,28,20,10,0.5,32,16,1.67464
1.28,28,28,20,10,0.5,32,32,1.7238
1.28,28,28,20,10,0.5,64,16,1.85381
1.28,28,28,20,10,0.5,64,32,1.85246
1.28,28,28,20,10,0.5,128,16,2.84051
1.28,28,28,20,10,0.5,128,32,2.38248
1.28,28,28,20,10,1,32,16,1.65983
1.28,28,28,20,10,1,32,32,1.6667
1.28,28,28,20,10,1,64,16,1.82191
1.28,28,28,20,10,1,64,32,1.81009
1.28,28,28,20,10,1,128,16,2.86345
1.28,28,28,20,10,1,128,32,2.3398
1.28,28,28,20,10,2,32,16,1.60218
1.28,28,28,20,10,2,32,32,1.6312
1.28,28,28,20,10,2,64,16,1.78511
1.28,28,28,20,10,2,64,32,1.7601
1.28,28,28,20,10,2,128,16,2.79342
1.28,28,28,20,10,2,128,32,2.28617
1.28,28,28,20,20,0.5,32,16,1.71534
1.28,28,28,20,20,0.5,32,32,1.75367
1.28,28,28,20,20,0.5,64,16,1.90246
1.28,28,28,20,20,0.5,64,32,1.86123
1.28,28,28,20,20,0.5,128,16,2.89978
1.28,28,28,20,20,0.5,128,32,2.39149
1.28,28,28,20,20,1,32,16,1.67804
1.28,28,28,20,20,1,32,32,1.67701
1.28,28,28,20,20,1,64,16,1.81991
1.28,28,28,20,20,1,64,32,1.79612
1.28,28,28,20,20,1,128,16,2.84645
1.28,28,28,20,20,1,128,32,2.37673
1.28,28,28,20,20,2,32,16,1.62666
1.28,28,28,20,20,2,32,32,1.63479
1.28,28,28,20,20,2,64,16,1.82867
1.28,28,28,20,20,2,64,32,1.77946
1.28,28,28,20,20,2,128,16,2.80865
1.28,28,28,20,20,2,128,32,2.38818
1.28,28,28,20,35,0.5,32,16,1.72584
1.28,28,28,20,35,0.5,32,32,1.7921
1.28,28,28,20,35,0.5,64,16,1.90797
1.28,28,28,20,35,0.5,64,32,1.87845
1.28,28,28,20,35,0.5,128,16,2.92157
1.28,28,28,20,35,0.5,128,32,2.44741
1.28,28,28,20,35,1,32,16,1.68914
1.28,28,28,20,35,1,32,32,1.7427
1.28,28,28,20,35,1,64,16,1.89641
1.28,28,28,20,35,1,64,32,1.85816
1.28,28,28,20,35,1,128,16,2.94242
1.28,28,28,20,35,1,128,32,2.39373
1.28,28,28,20,35,2,32,16,1.67203
1.28,28,28,20,35,2,32,32,1.68574
1.28,28,28,20,35,2,64,16,1.81341
1.28,28,28,20,35,2,64,32,1.81693
1.28,28,28,20,35,2,128,16,2.86415
1.28,28,28,20,35,2,128,32,2.39408
1.28,28,28,20,70,0.5,32,16,1.89406
1.28,28,28,20,70,0.5,32,32,1.95143
1.28,28,28,20,70,0.5,64,16,2.06922
1.28,28,28,20,70,0.5,64,32,2.02186
1.28,28,28,20,70,0.5,128,16,3.11105
1.28,28,28,20,70,0.5,128,32,2.60387
1.28,28,28,20,70,1,32,16,1.84984
1.28,28,28,20,70,1,32,32,1.93355
1.28,28,28,20,70,1,64,16,2.06527
1.28,28,28,20,70,1,64,32,2.04086
1.28,28,28,20,70,1,128,16,3.10624
1.28,28,28,20,70,1,128,32,2.57287
1.28,28,28,20,70,2,32,16,1.88874
1.28,28,28,20,70,2,32,32,1.89966
1.28,28,28,20,70,2,64,16,2.06379
1.28,28,28,20,70,2,64,32,2.00685
1.28,28,28,20,70,2,128,16,3.06128
1.28,28,28,20,70,2,128,32,2.56895
1.28,28,28,35,10,0.5,32,16,1.66174
1.28,28,28,35,10,0.5,32,32,1.72364
1.28,28,28,35,10,0.5,64,16,1.87492
1.28,28,28,35,10,0.5,64,32,1.84018
1.28,28,28,35,10,0.5,128,16,2.86992
1.28,28,28,35,10,0.5,128,32,2.38356
1.28,28,28,35,10,1,32,16,1.6393
1.28,28,28,35,10,1,32,32,1.67279
1.28,28,28,35,10,1,64,16,1.84305
1.28,28,28,35,10,1,64,32,1.82201
1.28,28,28,35,10,1,128,16,2.85572
1.28,28,28,35,10,1,128,32,2.38176
