Nodes_16,Input_2000,ScatteringOrder_l0,DRAMPowerPerNode,ProcessorPowerPerNode,Ranks,Nesting_DGZ,Nesting_DZG,Nesting_GDZ,Nesting_GZD,Nesting_ZDG,Nesting_ZGD,Layout_0,Dset,Gset,Method_sweep,OMP,PKG_LIMIT,DRAM_LIMIT,AvgInst,AvgIpc,AvgArithFpu,AvgFreq,AvgTemp,ProcessorPower,DRAMPower,ExecTime,Input_12000,ScatteringOrder_l9,Nodes_64
1.0,1.0,1.0,27.375025,128.20655,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,32,1.0,12,70,0,1.13048621294e+13,9.7649,682251312.25,2.3404,36.4168,2051.3048,438.0004,483.4913,0.0,0.0,0.0
1.0,1.0,1.0,27.52935625,136.3500875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,32,1.0,12,75,0,1.12185011918e+13,10.3119,672617423.812,2.4613,36.3321,2181.6014,440.4697,454.381,0.0,0.0,0.0
1.0,1.0,1.0,27.4013,144.08428125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,32,1.0,12,80,0,1.1601230249e+13,10.6459,678728737.812,2.5783,38.5685,2305.3485,438.4208,455.1669,0.0,0.0,0.0
1.0,1.0,1.0,27.472075,151.78476875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,32,1.0,12,85,0,1.14732984044e+13,11.1469,677870917.938,2.6847,38.6122,2428.5563,439.5532,429.9136,0.0,0.0,0.0
1.0,1.0,1.0,27.37656875,161.0852875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,32,1.0,12,90,0,1.13682470191e+13,11.6635,657258063.562,2.7598,40.6081,2577.3646,438.0251,407.0688,0.0,0.0,0.0
1.0,1.0,1.0,27.38795625,162.9626875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,32,1.0,12,95,0,1.13915893661e+13,11.7341,656387000.312,2.7972,41.1065,2607.403,438.2073,405.4648,0.0,0.0,0.0
1.0,1.0,1.0,27.315625,163.08501875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16,32,1.0,12,100,0,1.15179732287e+13,11.7662,656675973.625,2.8004,41.2221,2609.3603,437.05,408.8936,0.0,0.0,0.0
1.0,1.0,1.0,27.9635375,94.66216875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,50,0,9.31558385406e+11,6.4745,223418462.5,1.5513,30.0226,1514.5947,447.4166,60.1719,0.0,0.0,0.0
1.0,1.0,1.0,28.204775,103.08156875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,55,0,9.40789781143e+11,7.6211,216057391.062,1.7465,31.2884,1649.3051,451.2764,51.5641,0.0,0.0,0.0
1.0,1.0,1.0,28.18595,110.97303125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,60,0,9.65705917897e+11,8.5351,214936415.625,1.9455,32.5704,1775.5685,450.9752,47.3314,0.0,0.0,0.0
1.0,1.0,1.0,28.41031875,118.422475,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,65,0,9.64957995317e+11,9.3038,212455008.562,2.1079,32.5076,1894.7596,454.5651,43.3155,0.0,0.0,0.0
1.0,1.0,1.0,28.112025,124.89673125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,70,0,9.93724331828e+11,9.91,216435278.25,2.271,35.8687,1998.3477,449.7924,41.865,0.0,0.0,0.0
1.0,1.0,1.0,28.3115625,134.35140625,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,75,0,9.7712299152e+11,10.7808,212389021.812,2.4176,35.9059,2149.6225,452.985,37.8568,0.0,0.0,0.0
1.0,1.0,1.0,28.28741875,145.08925,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,80,0,9.63057987143e+11,11.6088,207798421.062,2.5434,37.9377,2321.428,452.5987,34.6504,0.0,0.0,0.0
1.0,1.0,1.0,28.4651375,152.85129375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,85,0,9.62123822788e+11,12.0872,205872968.688,2.6573,37.9744,2445.6207,455.4422,33.2464,0.0,0.0,0.0
1.0,1.0,1.0,28.38563125,161.1421,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,90,0,9.76929331703e+11,12.4235,207851540.188,2.7451,39.4603,2578.2736,454.1701,32.8456,0.0,0.0,0.0
1.0,1.0,1.0,28.34860625,164.08855625,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,95,0,9.81648200564e+11,12.6382,208509650.25,2.7917,40.5139,2625.4169,453.5777,32.4432,0.0,0.0,0.0
1.0,1.0,1.0,28.3742,165.5328,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1,1.0,12,100,0,9.88187770244e+11,12.8814,208220424.312,2.7963,40.5372,2648.5248,453.9872,32.0428,0.0,0.0,0.0
1.0,1.0,1.0,27.80596875,95.39895625,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,50,0,1.6905499099e+12,6.572,259745607.5,1.5663,30.3134,1526.3833,444.8955,107.4632,0.0,0.0,0.0
1.0,1.0,1.0,27.841225,103.6144875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,55,0,1.72246960515e+12,7.4141,256086326.062,1.7758,31.6995,1657.8318,445.4596,97.0188,0.0,0.0,0.0
1.0,1.0,1.0,27.94058125,111.5188375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,60,0,1.74339323987e+12,8.4096,251236757.688,1.9671,32.5935,1784.3014,447.0493,86.5876,0.0,0.0,0.0
1.0,1.0,1.0,28.11186875,118.47364375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,65,0,1.75645296221e+12,9.0323,250093359.5,2.1333,32.46,1895.5783,449.7899,81.3683,0.0,0.0,0.0
1.0,1.0,1.0,27.88013125,125.6818,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,70,0,1.81199571777e+12,9.865,250878397.812,2.2949,35.7817,2010.9088,446.0821,76.7203,0.0,0.0,0.0
1.0,1.0,1.0,27.979875,134.83793125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,75,0,1.77994949589e+12,10.5756,246627167.5,2.4344,35.9239,2157.4069,447.678,70.2992,0.0,0.0,0.0
1.0,1.0,1.0,27.89470625,143.94258125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,80,0,1.79946423922e+12,11.1696,247167761.688,2.5597,38.0624,2303.0813,446.3153,67.29,0.0,0.0,0.0
1.0,1.0,1.0,28.0295875,151.75740625,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,85,0,1.82085822738e+12,11.683,245778297.312,2.6701,38.0494,2428.1185,448.4734,65.0885,0.0,0.0,0.0
1.0,1.0,1.0,28.02258125,161.51799375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,90,0,1.80534181165e+12,12.3056,239837637.938,2.752,39.9124,2584.2879,448.3613,61.2782,0.0,0.0,0.0
1.0,1.0,1.0,27.96950625,162.88853125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,95,0,1.8197111408e+12,12.2832,244958653.375,2.7939,40.4176,2606.2165,447.5121,61.8802,0.0,0.0,0.0
1.0,1.0,1.0,27.91701875,163.16763125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,2,1.0,12,100,0,1.82765831644e+12,12.2972,246332945.25,2.798,40.4039,2610.6821,446.6723,62.0794,0.0,0.0,0.0
1.0,1.0,1.0,27.7257125,96.238025,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,50,0,2.96853581409e+12,6.7509,304245655.625,1.5796,30.5113,1539.8084,443.6114,183.5886,0.0,0.0,0.0
1.0,1.0,1.0,27.73496875,105.05218125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,55,0,3.01253996808e+12,7.7359,296084952.312,1.7881,32.4568,1680.8349,443.7595,162.543,0.0,0.0,0.0
1.0,1.0,1.0,27.772,112.83124375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,60,0,3.03735875786e+12,8.4846,292971896.562,1.9905,32.864,1805.2999,444.352,149.5051,0.0,0.0,0.0
1.0,1.0,1.0,27.926425,120.77949375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,65,0,3.04620591604e+12,9.3727,279819245.25,2.1588,32.9887,1932.4719,446.8228,135.6894,0.0,0.0,0.0
1.0,1.0,1.0,27.71939375,127.2599625,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,70,0,3.11045760687e+12,9.921,292476906.562,2.3176,35.9838,2036.1594,443.5103,130.9867,0.0,0.0,0.0
1.0,1.0,1.0,27.76325,135.76328125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,75,0,3.13428049004e+12,10.5605,288093587.688,2.4503,36.1854,2172.2125,444.212,123.9661,0.0,0.0,0.0
1.0,1.0,1.0,27.7112125,144.6554375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,80,0,3.12875699695e+12,11.0607,284317548.688,2.5668,38.2537,2314.487,443.3794,118.149,0.0,0.0,0.0
1.0,1.0,1.0,27.77615625,152.10025625,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,85,0,3.21183253596e+12,11.5308,295567382.938,2.6786,38.4264,2433.6041,444.4185,116.3436,0.0,0.0,0.0
1.0,1.0,1.0,27.6840875,160.07454375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,90,0,3.16752090976e+12,11.8621,290975448.062,2.7554,39.9874,2561.1927,442.9454,111.5341,0.0,0.0,0.0
1.0,1.0,1.0,27.77935,164.0733375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,95,0,3.18568274839e+12,12.2606,283254052.0,2.7949,41.1445,2625.1734,444.4696,108.5278,0.0,0.0,0.0
1.0,1.0,1.0,27.70183125,164.4825125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,4,1.0,12,100,0,3.17794377781e+12,12.2761,281992892.875,2.799,41.0453,2631.7202,443.2293,108.1288,0.0,0.0,0.0
1.0,1.0,1.0,27.53505,96.5101125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,50,0,5.66132437095e+12,6.4674,417793979.5,1.5955,30.2171,1544.1618,440.5608,365.572,0.0,0.0,0.0
1.0,1.0,1.0,27.64709375,105.11421875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,55,0,5.76899007464e+12,7.3933,411566244.812,1.8066,31.95,1681.8275,442.3535,325.8625,0.0,0.0,0.0
1.0,1.0,1.0,27.4992375,112.17913125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,60,0,5.88578399389e+12,7.9687,422826845.375,2.0053,33.0012,1794.8661,439.9878,308.4809,0.0,0.0,0.0
1.0,1.0,1.0,27.55134375,119.60071875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,65,0,5.83370138658e+12,8.7358,385748366.875,2.1754,33.3084,1913.6115,440.8215,278.917,0.0,0.0,0.0
1.0,1.0,1.0,27.5351625,125.87321875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,70,0,5.8965286315e+12,9.3441,398480828.562,2.3322,35.2409,2013.9715,440.5626,263.5772,0.0,0.0,0.0
1.0,1.0,1.0,27.52663125,133.76823125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,75,0,5.89230843088e+12,9.9188,370699685.438,2.4622,35.7361,2140.2917,440.4261,248.1347,0.0,0.0,0.0
1.0,1.0,1.0,27.49873125,141.83090625,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,80,0,6.02201449693e+12,10.4324,393080968.125,2.5761,37.4397,2269.2945,439.9797,241.107,0.0,0.0,0.0
1.0,1.0,1.0,27.47074375,148.4891125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,85,0,6.06675086542e+12,10.779,391298131.188,2.6831,37.8795,2375.8258,439.5319,235.086,0.0,0.0,0.0
1.0,1.0,1.0,27.43489375,155.0298875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,90,0,6.07059957712e+12,10.9447,391056684.5,2.758,39.4386,2480.4782,438.9583,231.6742,0.0,0.0,0.0
1.0,1.0,1.0,27.35019375,157.13871875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,95,0,6.09391523459e+12,11.0536,386612325.812,2.7961,40.0127,2514.2195,437.6031,230.2796,0.0,0.0,0.0
1.0,1.0,1.0,27.32816875,157.25971875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,8,1.0,12,100,0,6.0765589989e+12,11.0414,391119067.938,2.7992,40.0359,2516.1555,437.2507,229.8715,0.0,0.0,0.0
1.0,1.0,1.0,27.4547125,96.70198125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,50,0,1.11677521743e+13,6.5337,627089785.438,1.6021,29.9106,1547.2317,439.2754,713.9239,0.0,0.0,0.0
1.0,1.0,1.0,27.5879625,105.62013125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,55,0,1.09381548258e+13,7.5771,528605945.375,1.8132,31.0482,1689.9221,441.4074,603.0109,0.0,0.0,0.0
1.0,1.0,1.0,27.49285625,113.83375625,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,60,0,1.0998117244e+13,8.4762,538685593.938,2.0092,33.4463,1821.3401,439.8857,542.0124,0.0,0.0,0.0
1.0,1.0,1.0,27.49661875,121.889325,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,65,0,1.06942238211e+13,9.2014,475423041.188,2.1878,34.5369,1950.2292,439.9459,485.4186,0.0,0.0,0.0
1.0,1.0,1.0,27.51919375,127.83585625,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,70,0,1.0948734923e+13,9.7038,493478928.875,2.3453,34.8499,2045.3737,440.3071,471.2428,0.0,0.0,0.0
1.0,1.0,1.0,27.4764375,135.81151875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,75,0,1.11685617429e+13,10.2973,509360843.875,2.4652,36.1249,2172.9843,439.623,452.9784,0.0,0.0,0.0
1.0,1.0,1.0,27.52236875,144.2612875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,80,0,1.10368619244e+13,10.7625,509241041.5,2.5788,37.3059,2308.1806,440.3579,428.3292,0.0,0.0,0.0
1.0,1.0,1.0,27.4999,151.22169375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,85,0,1.12147146012e+13,11.0867,485710516.312,2.6845,38.556,2419.5471,439.9984,422.5037,0.0,0.0,0.0
1.0,1.0,1.0,27.40570625,158.517975,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,90,0,1.13071542517e+13,11.3615,511102915.062,2.7598,40.0541,2536.2876,438.4913,415.6807,0.0,0.0,0.0
1.0,1.0,1.0,27.3870875,160.9237375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,95,0,1.13883138488e+13,11.5115,518953373.062,2.7979,40.8737,2574.7798,438.1934,413.2738,0.0,0.0,0.0
1.0,1.0,1.0,27.354775,162.43964375,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,16,1.0,12,100,0,1.11554403405e+13,11.6491,478388276.125,2.8003,41.1099,2599.0343,437.6764,400.0566,0.0,0.0,0.0
1.0,1.0,1.0,27.5445875,97.025825,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,50,0,2.12198048224e+13,6.7945,1074865702.19,1.5995,29.7689,1552.4132,440.7134,1304.5063,0.0,0.0,0.0
1.0,1.0,1.0,27.5432375,105.572575,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,55,0,2.16532569449e+13,7.5972,1051765873.38,1.8115,30.8589,1689.1612,440.6918,1190.4742,0.0,0.0,0.0
1.0,1.0,1.0,27.5155875,114.63581875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,60,0,2.10459735427e+13,8.6559,946806534.0,2.0182,33.3552,1834.1731,440.2494,1015.5642,0.0,0.0,0.0
1.0,1.0,1.0,27.4900625,121.96538125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,65,0,2.14482389357e+13,9.2924,967749350.438,2.1879,34.2973,1951.4461,439.841,964.1395,0.0,0.0,0.0
1.0,1.0,1.0,27.52371875,128.303675,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,70,0,2.18527012844e+13,9.8686,957189645.188,2.3455,34.8577,2052.8588,440.3795,924.8652,0.0,0.0,0.0
1.0,1.0,1.0,27.37565,135.91181875,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,75,0,2.20137094161e+13,10.292,959011848.312,2.4646,36.4485,2174.5891,438.0104,893.3557,0.0,0.0,0.0
1.0,1.0,1.0,27.4365875,145.42823125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,80,0,2.19745744563e+13,10.9546,920439085.188,2.5793,38.0014,2326.8517,438.9854,837.8328,0.0,0.0,0.0
1.0,1.0,1.0,27.4433625,153.072925,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,85,0,2.21083805063e+13,11.4049,916170525.062,2.6851,39.0303,2449.1668,439.0938,809.7719,0.0,0.0,0.0
1.0,1.0,1.0,27.381275,162.35365,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,90,0,2.16928000501e+13,11.9303,894604942.562,2.7596,40.535,2597.6584,438.1004,759.4791,0.0,0.0,0.0
1.0,1.0,1.0,27.39368125,164.8750125,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,95,0,2.16200391311e+13,12.0107,887161965.312,2.7974,41.52,2638.0002,438.2989,751.8586,0.0,0.0,0.0
1.0,1.0,1.0,27.26085,164.07355625,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,32,1.0,12,100,0,2.12155853301e+13,11.7788,877811885.188,2.8003,41.616,2625.1769,436.1736,752.4554,0.0,0.0,0.0
1.0,1.0,1.0,29.2306875,90.82998125,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,50,0,1.69648699316e+11,3.4305,232349344.438,2.2099,30.7423,1453.2797,467.691,20.643,0.0,0.0,0.0
1.0,1.0,1.0,29.42355,99.5353625,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,55,0,1.66864885496e+11,3.7809,228761356.062,2.423,32.642,1592.5658,470.7768,18.4325,0.0,0.0,0.0
1.0,1.0,1.0,29.4697,108.13326875,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,60,0,1.62477590455e+11,4.2425,222196845.688,2.6217,34.6556,1730.1323,471.5152,15.8186,0.0,0.0,0.0
1.0,1.0,1.0,29.58785,115.3499875,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,65,0,1.66238215712e+11,4.5373,222320730.188,2.7583,35.8981,1845.5998,473.4056,15.218,0.0,0.0,0.0
1.0,1.0,1.0,29.726275,116.89279375,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,70,0,1.63075576166e+11,4.597,221635531.812,2.7971,36.6652,1870.2847,475.6204,14.8178,0.0,0.0,0.0
1.0,1.0,1.0,29.64734375,118.10296875,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,75,0,1.64301005943e+11,4.6315,221380041.75,2.8005,37.6273,1889.6475,474.3575,14.8172,0.0,0.0,0.0
1.0,1.0,1.0,29.69384375,118.04029375,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,80,0,1.6251409505e+11,4.6437,220262459.312,2.8015,38.227,1888.6447,475.1015,14.6168,0.0,0.0,0.0
1.0,1.0,1.0,29.7238875,118.0443,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,85,0,1.63006746236e+11,4.5951,221644997.062,2.801,37.9406,1888.7088,475.5822,14.817,0.0,0.0,0.0
1.0,1.0,1.0,29.7213375,118.3298625,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,90,0,1.61782927258e+11,4.623,220174749.188,2.8016,38.8114,1893.2778,475.5414,14.6167,0.0,0.0,0.0
1.0,1.0,1.0,29.6306,117.98191875,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,95,0,1.63581313772e+11,4.6074,220869627.625,2.8011,39.5676,1887.7107,474.0896,14.8171,0.0,0.0,0.0
1.0,1.0,1.0,29.69734375,118.86885,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,1,1.0,4,100,0,1.60807783421e+11,4.659,220446507.812,2.8015,39.6682,1901.9016,475.1575,14.4164,0.0,0.0,0.0
1.0,1.0,1.0,29.03954375,91.89538125,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,50,0,2.17777065728e+11,3.5729,245614573.312,2.2359,31.2889,1470.3261,464.6327,25.4454,0.0,0.0,0.0
1.0,1.0,1.0,29.18611875,101.26461875,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,55,0,2.14434033332e+11,3.9584,244306324.312,2.4643,32.6181,1620.2339,466.9779,22.6371,0.0,0.0,0.0
1.0,1.0,1.0,29.1959,109.81969375,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,60,0,2.05821790461e+11,4.3361,237876384.438,2.6475,35.2413,1757.1151,467.1344,19.824,0.0,0.0,0.0
1.0,1.0,1.0,29.22805625,116.56655,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,65,0,2.10256545873e+11,4.5216,239633225.25,2.7624,36.5011,1865.0648,467.6489,19.4223,0.0,0.0,0.0
1.0,1.0,1.0,29.32421875,118.77715,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,70,0,2.10353100561e+11,4.5709,240031978.75,2.7964,36.6128,1900.4344,469.1875,19.2224,0.0,0.0,0.0
1.0,1.0,1.0,29.27903125,119.263275,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,75,0,2.08775998913e+11,4.6332,239037170.125,2.8004,37.4962,1908.2124,468.4645,18.8216,0.0,0.0,0.0
1.0,1.0,1.0,29.21146875,119.63741875,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,80,0,2.09804170196e+11,4.5589,239776478.0,2.8006,37.727,1914.1987,467.3835,19.2218,0.0,0.0,0.0
1.0,1.0,1.0,29.35471875,119.3743,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,85,0,2.06310413506e+11,4.6277,237325236.125,2.8012,37.7532,1909.9888,469.6755,18.6209,0.0,0.0,0.0
1.0,1.0,1.0,29.32983125,119.055175,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,90,0,2.06363561006e+11,4.5796,238679614.625,2.8023,38.0837,1904.8828,469.2773,18.8212,0.0,0.0,0.0
1.0,1.0,1.0,29.24390625,119.3393625,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,95,0,2.09452562563e+11,4.5992,239064008.25,2.801,38.623,1909.4298,467.9025,19.0217,0.0,0.0,0.0
1.0,1.0,1.0,29.2265625,119.07306875,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,2,1.0,4,100,0,2.0898220228e+11,4.5888,238942569.062,2.8019,38.7233,1905.1691,467.625,19.0221,0.0,0.0,0.0
1.0,1.0,1.0,28.6191,93.07705625,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,50,0,3.13509412681e+11,3.571,283555180.5,2.2708,31.5193,1489.2329,457.9056,36.6724,0.0,0.0,0.0
1.0,1.0,1.0,28.7006375,102.255975,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,55,0,3.07392310952e+11,3.9334,279750026.0,2.4823,33.1556,1636.0956,459.2102,32.6449,0.0,0.0,0.0
1.0,1.0,1.0,28.6402625,110.9208625,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,60,0,3.02855956773e+11,4.2392,279001089.562,2.6491,35.6423,1774.7338,458.2442,29.8393,0.0,0.0,0.0
1.0,1.0,1.0,28.70248125,118.24530625,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,65,0,2.99729990456e+11,4.4441,276302961.062,2.7642,36.989,1891.9249,459.2397,28.0312,0.0,0.0,0.0
1.0,1.0,1.0,28.73756875,119.87385,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,70,0,3.01100086202e+11,4.4906,275904144.5,2.7969,36.7649,1917.9816,459.8011,27.8307,0.0,0.0,0.0
1.0,1.0,1.0,28.6796875,120.23960625,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,75,0,3.00055971658e+11,4.471,277708059.625,2.8005,37.8206,1923.8337,458.875,28.0312,0.0,0.0,0.0
1.0,1.0,1.0,28.67615,121.04603125,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,80,0,3.01434932091e+11,4.5238,276286710.812,2.8011,38.365,1936.7365,458.8184,27.8312,0.0,0.0,0.0
1.0,1.0,1.0,28.75181875,120.5873375,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,85,0,3.01604102029e+11,4.4941,276334485.188,2.8017,37.918,1929.3974,460.0291,28.0313,0.0,0.0,0.0
1.0,1.0,1.0,28.67848125,119.5739625,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,90,0,3.03324521726e+11,4.462,275365966.312,2.8032,38.2135,1913.1834,458.8557,28.4321,0.0,0.0,0.0
1.0,1.0,1.0,28.6771875,120.55975,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,95,0,2.97120397874e+11,4.4914,275255335.875,2.8014,39.0826,1928.956,458.835,27.6312,0.0,0.0,0.0
1.0,1.0,1.0,28.619225,120.57106875,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,4,1.0,4,100,0,3.01868856172e+11,4.4681,275583359.688,2.8017,39.2208,1929.1371,457.9076,28.231,0.0,0.0,0.0
1.0,1.0,1.0,28.20990625,93.6496125,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,8,1.0,4,50,0,5.64243952949e+11,3.5217,358945934.188,2.3011,31.4261,1498.3938,451.3585,66.9438,0.0,0.0,0.0
1.0,1.0,1.0,28.2463375,103.0893,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,8,1.0,4,55,0,5.5714350643e+11,3.8871,350907828.375,2.51,33.1566,1649.4288,451.9414,59.8687,0.0,0.0,0.0
1.0,1.0,1.0,28.1085375,110.4382,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,8,1.0,4,60,0,5.59762716563e+11,4.1259,355701395.875,2.6663,35.6672,1767.0112,449.7366,56.6628,0.0,0.0,0.0
