Nodes_64,Input_2000,ScatteringOrder_l0,DRAMPowerPerNode,ProcessorPowerPerNode,Ranks,Nesting_DGZ,Nesting_DZG,Nesting_GDZ,Nesting_GZD,Nesting_ZDG,Nesting_ZGD,Layout_0,Dset,Gset,Method_sweep,OMP,PKG_LIMIT,DRAM_LIMIT,AvgInst,AvgIpc,AvgArithFpu,AvgFreq,AvgTemp,ProcessorPower,DRAMPower,ExecTime,Input_12000,ScatteringOrder_l9,Nodes_16
1.0,1.0,1.0,33.0191,106.38769375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,4,1.0,10,60,0,1.38426676727e+11,7.2064,276809983.328,1.9767,31.5366,6808.8124,2113.2224,8.0095,0.0,0.0,0.0
1.0,1.0,1.0,34.474675,113.477690625,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,4,1.0,10,65,0,1.16771254609e+11,7.8103,273191640.359,2.1106,32.0087,7262.5722,2206.3792,6.2222,0.0,0.0,0.0
1.0,1.0,1.0,35.6909359375,122.34769375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,4,1.0,10,70,0,1.07602286568e+11,8.5768,271855328.594,2.32,32.7032,7830.2524,2284.2199,5.206,0.0,0.0,0.0
1.0,1.0,1.0,36.4082984375,130.795554687,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,4,1.0,10,75,0,1.04737192976e+11,9.1094,271293377.234,2.4756,33.1121,8370.9155,2330.1311,4.8054,0.0,0.0,0.0
1.0,1.0,1.0,36.47351875,141.2707875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,4,1.0,10,80,0,1.06890593354e+11,9.6641,271448889.969,2.6165,34.2123,9041.3304,2334.3052,4.605,0.0,0.0,0.0
1.0,1.0,1.0,36.723546875,148.2484875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,4,1.0,10,85,0,1.06088713413e+11,10.0471,271389640.656,2.7371,35.2033,9487.9032,2350.307,4.4043,0.0,0.0,0.0
1.0,1.0,1.0,37.09108125,150.073317188,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,4,1.0,10,90,0,1.03164969012e+11,10.212,271209974.594,2.7751,35.2279,9604.6923,2373.8292,4.2041,0.0,0.0,0.0
1.0,1.0,1.0,37.064890625,151.457648438,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,4,1.0,10,95,0,1.03560024167e+11,10.2511,271265332.828,2.7876,35.86,9693.2895,2372.153,4.2039,0.0,0.0,0.0
1.0,1.0,1.0,36.96605625,151.915079687,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,4,1.0,10,100,0,1.05021789626e+11,10.3349,271270655.781,2.7972,35.3154,9722.5651,2365.8276,4.204,0.0,0.0,0.0
1.0,1.0,1.0,32.6361796875,100.043579687,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,8,1.0,10,55,0,1.55891470077e+11,7.0316,329104994.188,1.8274,31.2147,6402.7891,2088.7155,9.233,0.0,0.0,0.0
1.0,1.0,1.0,31.609403125,105.702215625,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,8,1.0,10,60,0,1.68420064744e+11,6.8527,329385818.328,2.0332,31.3589,6764.9418,2023.0018,10.6185,0.0,0.0,0.0
1.0,1.0,1.0,33.6756671875,115.546953125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,8,1.0,10,65,0,1.46679852157e+11,8.2459,327880529.297,2.1545,32.363,7395.005,2155.2427,7.4088,0.0,0.0,0.0
1.0,1.0,1.0,34.15896875,124.985517187,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,8,1.0,10,70,0,1.46486129068e+11,8.9618,327635900.578,2.3469,32.9769,7999.0731,2186.174,6.808,0.0,0.0,0.0
1.0,1.0,1.0,34.7985921875,134.083679687,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,8,1.0,10,75,0,1.43276664288e+11,9.6223,327462089.047,2.5105,33.8907,8581.3555,2227.1099,6.2071,0.0,0.0,0.0
1.0,1.0,1.0,34.8904515625,142.514807813,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,8,1.0,10,80,0,1.44613540045e+11,10.0307,327577100.266,2.6155,34.864,9120.9477,2232.9889,6.0063,0.0,0.0,0.0
1.0,1.0,1.0,34.78805,148.276770312,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,8,1.0,10,85,0,1.48687768882e+11,10.3354,327851202.469,2.7157,35.9215,9489.7133,2226.4352,6.0058,0.0,0.0,0.0
1.0,1.0,1.0,35.190625,151.670370313,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,8,1.0,10,90,0,1.42298531207e+11,10.5735,327335688.484,2.7743,35.7179,9706.9037,2252.2,5.6056,0.0,0.0,0.0
1.0,1.0,1.0,35.1010859375,152.790882813,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,8,1.0,10,95,0,1.4388283434e+11,10.6211,327576293.938,2.7863,36.2695,9778.6165,2246.4695,5.6056,0.0,0.0,0.0
1.0,1.0,1.0,35.1442828125,153.595603125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,8,1.0,10,100,0,1.44458700968e+11,10.7346,327490432.141,2.7945,36.0053,9830.1186,2249.2341,5.6054,0.0,0.0,0.0
1.0,1.0,1.0,31.5118078125,102.99806875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,10,55,0,2.27552071358e+11,7.6231,443714916.5,1.9394,32.0615,6591.8764,2016.7557,12.4319,0.0,0.0,0.0
1.0,1.0,1.0,31.6557640625,110.538692188,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,10,60,0,2.28174003727e+11,8.2017,443630482.453,2.111,32.7907,7074.4763,2025.9689,11.6189,0.0,0.0,0.0
1.0,1.0,1.0,32.214196875,118.1143625,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,10,65,0,2.16828533104e+11,8.8268,443053807.703,2.2427,33.2949,7559.3192,2061.7086,10.227,0.0,0.0,0.0
1.0,1.0,1.0,32.462225,127.751878125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,10,70,0,2.19235906785e+11,9.5044,443043285.188,2.4211,34.2183,8176.1202,2077.5824,9.8123,0.0,0.0,0.0
1.0,1.0,1.0,32.665440625,137.547003125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,10,75,0,2.22311854691e+11,10.0694,443201759.188,2.5735,35.1945,8803.0082,2090.5882,9.2094,0.0,0.0,0.0
1.0,1.0,1.0,32.8518171875,148.490040625,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,10,80,0,2.21221113774e+11,10.691,443131286.953,2.7224,36.5025,9503.3626,2102.5163,8.6083,0.0,0.0,0.0
1.0,1.0,1.0,33.0957453125,152.316820312,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,10,85,0,2.15191634272e+11,10.9343,442735681.328,2.7771,37.293,9748.2765,2118.1277,8.2078,0.0,0.0,0.0
1.0,1.0,1.0,32.9554203125,153.351696875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,10,90,0,2.20757930896e+11,10.9586,443467475.359,2.7904,37.0443,9814.5086,2109.1469,8.4079,0.0,0.0,0.0
1.0,1.0,1.0,32.907609375,154.017182813,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,10,95,0,2.21902528296e+11,10.9749,443117945.422,2.7974,37.335,9857.0997,2106.087,8.4079,0.0,0.0,0.0
1.0,1.0,1.0,32.9718796875,154.061710938,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,16,1.0,10,100,0,2.20724454041e+11,10.9412,443118982.547,2.8,37.2436,9859.9495,2110.2003,8.4079,0.0,0.0,0.0
1.0,1.0,1.0,30.1282671875,104.865514062,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,10,55,0,3.97375640051e+11,7.6512,881618108.844,1.9981,33.1943,6711.3929,1928.2091,21.6557,0.0,0.0,0.0
1.0,1.0,1.0,30.2833484375,112.910251562,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,10,60,0,3.92748067299e+11,8.3518,881278310.625,2.1872,34.2213,7226.2561,1938.1343,19.6411,0.0,0.0,0.0
1.0,1.0,1.0,30.51014375,120.657954687,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,10,65,0,3.89984651858e+11,8.9152,881322393.266,2.3251,35.0476,7722.1091,1952.6492,18.2393,0.0,0.0,0.0
1.0,1.0,1.0,30.6434875,129.873345312,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,10,70,0,3.83701283083e+11,9.4118,881027096.891,2.457,36.2944,8311.8941,1961.1832,17.0194,0.0,0.0,0.0
1.0,1.0,1.0,30.67254375,139.102726563,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,10,75,0,3.88945269493e+11,9.8553,880907963.094,2.6141,37.1586,8902.5745,1963.0428,16.6166,0.0,0.0,0.0
1.0,1.0,1.0,30.9188140625,150.683929688,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,10,80,0,3.80117547718e+11,10.5528,880893047.234,2.7459,38.7107,9643.7715,1978.8041,15.0138,0.0,0.0,0.0
1.0,1.0,1.0,31.0082328125,153.741434375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,10,85,0,3.75753493607e+11,10.7309,880643858.188,2.7835,39.3683,9839.4518,1984.5269,14.6132,0.0,0.0,0.0
1.0,1.0,1.0,30.9100984375,154.564184375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,10,90,0,3.87013697415e+11,10.7491,880880898.219,2.7942,39.0906,9892.1078,1978.2463,15.0134,0.0,0.0,0.0
1.0,1.0,1.0,30.89103125,155.1226375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,10,95,0,3.87543612643e+11,10.7684,881455007.469,2.7987,39.3581,9927.8488,1977.026,15.0135,0.0,0.0,0.0
1.0,1.0,1.0,31.0237109375,155.276409375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16,32,1.0,10,100,0,3.82686388245e+11,10.7723,881035940.656,2.8002,39.5233,9937.6902,1985.5175,14.8133,0.0,0.0,0.0
1.0,1.0,1.0,32.2058234375,100.000021875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,10,55,0,1.55898454367e+11,6.59,239158536.875,1.83,32.0548,6400.0014,2061.1727,9.8272,0.0,0.0,0.0
1.0,1.0,1.0,32.50084375,107.749420313,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,10,60,0,1.53568466949e+11,7.1339,239179904.453,2.0164,32.855,6895.9629,2080.054,9.0169,0.0,0.0,0.0
1.0,1.0,1.0,33.2561265625,115.039773438,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,10,65,0,1.40577219711e+11,7.6868,236300041.969,2.156,33.6271,7362.5455,2128.3921,7.8247,0.0,0.0,0.0
1.0,1.0,1.0,34.2225859375,124.160604687,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,10,70,0,1.32560872232e+11,8.4351,235442714.406,2.3476,34.6798,7946.2787,2190.2455,6.6081,0.0,0.0,0.0
1.0,1.0,1.0,34.7907375,132.94069375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,10,75,0,1.30395295449e+11,8.9832,235276346.828,2.508,35.5346,8508.2044,2226.6072,6.0066,0.0,0.0,0.0
1.0,1.0,1.0,34.8063859375,141.84775625,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,10,80,0,1.3179890047e+11,9.3868,235161872.094,2.6309,36.8615,9078.2564,2227.6087,5.8063,0.0,0.0,0.0
1.0,1.0,1.0,34.936021875,148.149434375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,10,85,0,1.31412285487e+11,9.7653,234805707.656,2.7274,37.8826,9481.5638,2235.9054,5.606,0.0,0.0,0.0
1.0,1.0,1.0,35.1146171875,150.961620313,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,10,90,0,1.29721984021e+11,9.9611,234840048.922,2.777,37.7339,9661.5437,2247.3355,5.4052,0.0,0.0,0.0
1.0,1.0,1.0,34.14580625,147.080209375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,10,95,0,1.34295428284e+11,9.3065,234956295.406,2.7923,37.1672,9413.1334,2185.3316,6.0067,0.0,0.0,0.0
1.0,1.0,1.0,35.1817125,152.9108625,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,1,1.0,10,100,0,1.30405770598e+11,10.0079,235006448.562,2.7985,38.2489,9786.2952,2251.6296,5.4054,0.0,0.0,0.0
1.0,1.0,1.0,32.35505,100.477026563,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,10,55,0,1.5731960476e+11,6.6638,248949936.25,1.8534,31.6043,6430.5297,2070.7232,10.0219,0.0,0.0,0.0
1.0,1.0,1.0,32.6008953125,108.236489062,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,10,60,0,1.57131928042e+11,7.2223,249231767.0,2.0362,32.4092,6927.1353,2086.4573,9.226,0.0,0.0,0.0
1.0,1.0,1.0,33.304925,115.772534375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,10,65,0,1.46221482307e+11,7.7771,246937556.484,2.1882,33.0884,7409.4422,2131.5152,7.8204,0.0,0.0,0.0
1.0,1.0,1.0,34.0034671875,125.00309375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,10,70,0,1.42042590801e+11,8.4462,246229174.453,2.3717,34.1356,8000.198,2176.2219,7.0094,0.0,0.0,0.0
1.0,1.0,1.0,34.8385390625,134.0368125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,10,75,0,1.3580244803e+11,9.0609,245819303.562,2.5209,34.8074,8578.356,2229.6665,6.2065,0.0,0.0,0.0
1.0,1.0,1.0,34.90633125,142.86384375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,10,80,0,1.36953693448e+11,9.465,245833151.797,2.6303,35.9906,9143.286,2234.0052,6.0061,0.0,0.0,0.0
1.0,1.0,1.0,34.743440625,148.59475625,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,10,85,0,1.40035303578e+11,9.7242,245875997.891,2.7255,36.8117,9510.0644,2223.5802,6.0058,0.0,0.0,0.0
1.0,1.0,1.0,34.895465625,150.986859375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,10,90,0,1.37811131375e+11,9.8725,245882854.969,2.7788,36.8091,9663.159,2233.3098,5.8056,0.0,0.0,0.0
1.0,1.0,1.0,34.8534796875,151.993334375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,10,95,0,1.38658842232e+11,9.9122,245687177.609,2.7885,36.8629,9727.5734,2230.6227,5.8056,0.0,0.0,0.0
1.0,1.0,1.0,34.819484375,152.740245313,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,2,1.0,10,100,0,1.39265136896e+11,9.9503,245618710.844,2.796,37.1777,9775.3757,2228.447,5.8055,0.0,0.0,0.0
1.0,1.0,1.0,31.8480453125,101.9246375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,10,55,0,1.91542317696e+11,6.9599,276100049.406,1.9073,31.8488,6523.1768,2038.2749,11.4192,0.0,0.0,0.0
1.0,1.0,1.0,32.0376203125,110.062410938,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,10,60,0,1.93359156935e+11,7.5684,276492377.75,2.0869,32.791,7043.9943,2050.4077,10.6221,0.0,0.0,0.0
1.0,1.0,1.0,32.4180859375,117.691896875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,10,65,0,1.8962643236e+11,8.0591,275637866.922,2.2313,33.3011,7532.2814,2074.7575,9.8225,0.0,0.0,0.0
1.0,1.0,1.0,32.8286640625,126.95194375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,10,70,0,1.8773272659e+11,8.6839,275315105.688,2.4014,34.6072,8124.9244,2101.0345,9.2113,0.0,0.0,0.0
1.0,1.0,1.0,33.1693328125,136.648871875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,10,75,0,1.89756565968e+11,9.3325,275939308.562,2.561,35.326,8745.5278,2122.8373,8.6091,0.0,0.0,0.0
1.0,1.0,1.0,33.2958203125,146.535140625,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,10,80,0,1.876285605e+11,9.7635,275391856.812,2.6867,36.5287,9378.249,2130.9325,8.008,0.0,0.0,0.0
1.0,1.0,1.0,33.361809375,151.288014062,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,10,85,0,1.87996141025e+11,10.0213,275418591.172,2.7637,37.2026,9682.4329,2135.1558,7.8076,0.0,0.0,0.0
1.0,1.0,1.0,33.3426625,152.119421875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,10,90,0,1.86759786921e+11,10.028,275034576.203,2.7864,37.0292,9735.643,2133.9304,7.8074,0.0,0.0,0.0
1.0,1.0,1.0,33.422959375,153.069185938,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,10,95,0,1.85711222432e+11,10.118,275036277.812,2.7936,37.0765,9796.4279,2139.0694,7.6073,0.0,0.0,0.0
1.0,1.0,1.0,33.3614359375,153.429095313,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,4,1.0,10,100,0,1.86908591205e+11,10.1872,274941980.391,2.7983,37.4199,9819.4621,2135.1319,7.6072,0.0,0.0,0.0
1.0,1.0,1.0,31.06833125,102.802075,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,10,55,0,2.56095568063e+11,7.2055,332458005.297,1.9334,32.3251,6579.3328,1988.3732,14.8364,0.0,0.0,0.0
1.0,1.0,1.0,31.270521875,110.944725,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,10,60,0,2.54698299365e+11,7.8745,332341088.312,2.1193,33.3777,7100.4624,2001.3134,13.4334,0.0,0.0,0.0
1.0,1.0,1.0,31.5127578125,118.934210937,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,10,65,0,2.55424006613e+11,8.4224,331963774.062,2.2665,34.1645,7611.7895,2016.8165,12.6198,0.0,0.0,0.0
1.0,1.0,1.0,31.8319890625,128.7953125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,10,70,0,2.52920306428e+11,9.0661,332019101.203,2.4311,35.3923,8242.9,2037.2473,11.6141,0.0,0.0,0.0
1.0,1.0,1.0,32.0647,138.141121875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,10,75,0,2.54561897625e+11,9.6093,331919380.953,2.5769,36.1646,8841.0318,2052.1408,11.0124,0.0,0.0,0.0
1.0,1.0,1.0,32.0366171875,147.381332813,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,10,80,0,2.59136693423e+11,9.986,332226457.859,2.6919,37.5498,9432.4053,2050.3435,10.811,0.0,0.0,0.0
1.0,1.0,1.0,31.926890625,149.4265125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,10,85,0,2.57168435226e+11,9.9558,332322873.703,2.7525,37.6428,9563.2968,2043.321,11.2106,0.0,0.0,0.0
1.0,1.0,1.0,32.1103828125,153.343795312,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,10,90,0,2.58545680091e+11,10.3462,332365241.453,2.7869,38.0137,9814.0029,2055.0645,10.4097,0.0,0.0,0.0
1.0,1.0,1.0,32.091509375,153.960196875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,10,95,0,2.59199590103e+11,10.3661,332324211.203,2.7926,38.0923,9853.4526,2053.8566,10.4098,0.0,0.0,0.0
1.0,1.0,1.0,32.22026875,154.582923437,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,8,1.0,10,100,0,2.5554015565e+11,10.4099,332133373.531,2.7969,38.4504,9893.3071,2062.0972,10.2096,0.0,0.0,0.0
1.0,1.0,1.0,30.1826515625,104.931376563,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,10,55,0,3.85734039849e+11,7.5699,450020848.438,2.0096,33.3211,6715.6081,1931.6897,21.2384,0.0,0.0,0.0
1.0,1.0,1.0,30.2870703125,112.99674375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,10,60,0,3.87859883144e+11,8.2536,450032815.141,2.1949,34.42,7231.7916,1938.3725,19.6429,0.0,0.0,0.0
1.0,1.0,1.0,30.5168125,120.84875625,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,10,65,0,3.85235719538e+11,8.8098,449944632.516,2.3346,35.2875,7734.3204,1953.076,18.2347,0.0,0.0,0.0
1.0,1.0,1.0,30.6630859375,130.0101125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,10,70,0,3.80184361905e+11,9.3052,449505614.281,2.4699,36.435,8320.6472,1962.4375,17.0189,0.0,0.0,0.0
1.0,1.0,1.0,30.8231671875,139.943115625,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,10,75,0,3.83098148276e+11,9.8566,449732025.453,2.6117,37.6211,8956.3594,1972.6827,16.4162,0.0,0.0,0.0
1.0,1.0,1.0,30.91143125,150.482867188,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,10,80,0,3.78958638509e+11,10.3699,449567330.938,2.7448,39.0535,9630.9035,1978.3316,15.2139,0.0,0.0,0.0
1.0,1.0,1.0,30.950096875,153.540546875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,10,85,0,3.79095866852e+11,10.529,449451145.156,2.7862,39.407,9826.595,1980.8062,15.0137,0.0,0.0,0.0
1.0,1.0,1.0,30.916009375,154.117314062,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,10,90,0,3.79673742287e+11,10.5474,449606366.203,2.794,39.447,9863.5081,1978.6246,15.0135,0.0,0.0,0.0
1.0,1.0,1.0,30.91000625,154.728554688,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,10,95,0,3.81705167188e+11,10.5906,449667708.188,2.7987,39.593,9902.6275,1978.2404,15.0136,0.0,0.0,0.0
1.0,1.0,1.0,30.9457609375,154.978748438,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,16,1.0,10,100,0,3.86910008939e+11,10.5812,450239539.953,2.8002,39.8876,9918.6399,1980.5287,15.2137,0.0,0.0,0.0
1.0,1.0,1.0,29.10516875,106.064682812,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,10,55,0,7.19185573534e+11,7.5357,895913217.719,2.0511,34.4845,6788.1397,1862.7308,39.8575,0.0,0.0,0.0
1.0,1.0,1.0,29.1860296875,114.402671875,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,10,60,0,7.17958328402e+11,8.2561,895772776.625,2.2411,35.9059,7321.771,1867.9059,36.4603,0.0,0.0,0.0
1.0,1.0,1.0,29.453009375,122.342075,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,10,65,0,6.79253189965e+11,8.8171,894014755.016,2.3818,36.9043,7829.8928,1884.9926,32.2391,0.0,0.0,0.0
1.0,1.0,1.0,29.497734375,131.466154687,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,10,70,0,6.79159943751e+11,9.289,893752230.047,2.5084,38.2335,8413.8339,1887.855,30.6302,0.0,0.0,0.0
1.0,1.0,1.0,29.6098390625,141.145467188,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,10,75,0,6.70966025091e+11,9.7432,893792006.719,2.6333,39.5597,9033.3099,1895.0297,28.826,0.0,0.0,0.0
1.0,1.0,1.0,29.610515625,151.8489375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,10,80,0,6.76760277568e+11,10.248,894084883.484,2.7592,41.1615,9718.332,1895.073,27.624,0.0,0.0,0.0
1.0,1.0,1.0,29.636859375,154.605085938,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,10,85,0,6.79514081125e+11,10.39,894381279.234,2.7908,41.5067,9894.7255,1896.759,27.4238,0.0,0.0,0.0
1.0,1.0,1.0,29.701428125,155.05643125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,10,90,0,6.55535006823e+11,10.4157,893137283.656,2.7965,41.5016,9923.6116,1900.8914,26.2223,0.0,0.0,0.0
1.0,1.0,1.0,29.63986875,155.258357813,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,10,95,0,6.66084077732e+11,10.4026,893841347.922,2.7996,41.6748,9936.5349,1896.9516,26.8231,0.0,0.0,0.0
1.0,1.0,1.0,29.6931484375,155.567079688,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,32,1.0,10,100,0,6.67858798266e+11,10.4072,894342921.125,2.8005,41.9378,9956.2931,1900.3615,26.8231,0.0,0.0,0.0
1.0,1.0,1.0,31.9507484375,95.6407609375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,12,55,0,1.98685481799e+11,7.6072,252038893.953,1.46,32.0826,6121.0087,2044.8479,10.8631,0.0,0.0,0.0
1.0,1.0,1.0,31.8716171875,102.342060937,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,12,60,0,2.13189287623e+11,8.2347,255108056.0,1.6025,33.076,6549.8919,2039.7835,10.8708,0.0,0.0,0.0
1.0,1.0,1.0,32.034959375,109.262153125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,12,65,0,2.26842463174e+11,9.0206,256489714.578,1.7463,34.0353,6992.7778,2050.2374,10.6508,0.0,0.0,0.0
1.0,1.0,1.0,33.7975734375,116.517978125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,12,70,0,1.7534952655e+11,10.1543,247066279.062,1.9495,35.2141,7457.1506,2163.0447,7.2109,0.0,0.0,0.0
1.0,1.0,1.0,36.6086671875,122.390303125,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,12,75,0,1.29456441869e+11,11.1595,239934051.516,2.1009,35.8355,7832.9794,2342.9547,4.8062,0.0,0.0,0.0
1.0,1.0,1.0,36.987171875,130.814509375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,12,80,0,1.25447644985e+11,11.741,238792716.219,2.2541,36.6236,8372.1286,2367.179,4.6068,0.0,0.0,0.0
1.0,1.0,1.0,38.423771875,143.155782813,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,12,85,0,1.16297851289e+11,12.95,237289270.625,2.4453,38.4261,9161.9701,2459.1214,3.8056,0.0,0.0,0.0
1.0,1.0,1.0,38.580596875,153.547709375,128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8,1,1.0,12,90,0,1.17018735357e+11,13.6958,237159819.672,2.6015,39.3829,9827.0534,2469.1582,3.6036,0.0,0.0,0.0
